Date,ISIN,SYMBOL,COMPANY,PRICE,IDX WT %,FF BASED SHARES,FF BASED MCAP,ORD SHARES,ORD SHARES MCAP,Volume,VOLUME
2023-05-05,PK0034601010,PAEL,Pak Elektron Ltd. ,10.67,0.44,428006078,4566824852.26,428006078,4566824852.26,314444.0,
2023-05-05,PK0023901017,POL,Pakistan Oilfields Limited. ,403.7,5.09,129853450,52421837765.0,129853450,52421837765.0,97101.0,
2023-05-05,PK0081801018,PPL,Pakistan Petroleum Limited. ,64.77,4.2,667830262,43255366069.74,667830262,43255366069.74,3982808.0,
2023-05-05,PK0004701014,PRL,Pakistan Refinery Ltd. ,14.0,0.3,223912706,3134777884.0,223912706,3134777884.0,1194615.0,
2023-05-05,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,113.96,2.34,211262985,24075529770.6,211262985,24075529770.6,377686.0,
2023-05-05,PK0024501014,ATRL,Attock Refinery Limited. ,170.0,0.7,42646500,7249905000.0,42646500,7249905000.0,386874.0,
2023-05-05,PK0107501014,AVN,Avanceon Limited. ,64.44,0.61,98164657,6325730497.08,98164657,6325730497.08,565860.0,
2023-05-05,PK0051601018,BAHL,Bank Al-Habib Ltd. ,47.3,3.32,722426520,34170774396.0,722426520,34170774396.0,256116.0,
2023-05-05,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,43.42,1.2,285397499,12391959406.58,285397499,12391959406.58,13667372.0,
2023-05-05,PK0109001013,SYS,Systems Limited. ,442.26,8.1,188667505,83440090761.3,188667505,83440090761.3,245999.0,
2023-05-05,PK0110601017,TPLP,TPL Properties Limited. ,14.06,0.31,227922627,3204592135.62,227922627,3204592135.62,9653665.0,
2023-05-05,PK0079201015,TRG,TRG Pakistan Ltd. ,107.68,3.99,381773466,41109366818.88,381773466,41109366818.88,1288431.0,
2023-05-05,PK0081901016,UBL,United Bank Ltd. ,129.72,6.17,489671875,63520235625.0,489671875,63520235625.0,1426722.0,
2023-05-05,PK0068801015,UNITY,Unity Foods Limited. ,13.25,0.61,477620000,6328465000.0,477620000,6328465000.0,2074753.0,
2023-05-08,PK0083101011,KAPCO,Kot Addu Power Company. ,23.61,1.07,456189121,10770625146.81,456189121,10770625146.81,1034690.0,
2023-05-08,PK0071501016,LUCK,Lucky Cement Limited. ,447.06,4.85,109681250,49034099625.0,109681250,49034099625.0,296957.0,
2023-05-08,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1560.32,4.12,26680500,41630117760.0,26680500,41630117760.0,13585.0,
2023-05-08,PK0055601014,MCB,MCB Bank Limited.(XD) ,115.45,4.74,414771002,47885312180.9,414771002,47885312180.9,804680.0,
2023-05-08,PK0077401013,MEBL,Meezan Bank Limited.(XD) ,97.95,4.34,447406080,43823425536.0,447406080,43823425536.0,360532.0,
2023-05-08,PK0009801017,MTL,Millat Tractors Limited. ,514.2,2.93,57539469,29586794959.8,57539469,29586794959.8,27381.0,
2023-05-08,PK0084201018,NETSOL,NetSol Technologies Ltd. ,75.77,0.2,26951077,2042083104.29,26951077,2042083104.29,255824.0,
2023-05-08,PK0008201011,NRL,National Refinary Ltd. ,156.53,0.41,26226493,4105232949.29,26226493,4105232949.29,518438.0,
2023-05-08,PK0080201012,OGDC,Oil & Gas Development Company Ltd.(XD) ,82.09,5.24,645139260,52959481853.4,645139260,52959481853.4,3969537.0,
2023-05-08,PK0034601010,PAEL,Pak Elektron Ltd. ,10.29,0.44,428006078,4404182542.62,428006078,4404182542.62,2012251.0,
2023-05-08,PK0023901017,POL,Pakistan Oilfields Limited. ,404.01,5.19,129853450,52462092334.5,129853450,52462092334.5,86079.0,
2023-05-08,PK0081801018,PPL,Pakistan Petroleum Limited. ,63.29,4.18,667830262,42266977281.98,667830262,42266977281.98,1567777.0,
2023-05-08,PK0004701014,PRL,Pakistan Refinery Ltd. ,14.16,0.31,223912706,3170603916.96,223912706,3170603916.96,11367786.0,
2023-05-08,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,112.73,2.36,211262985,23815676299.05,211262985,23815676299.05,417587.0,
2023-05-08,PK0024501014,ATRL,Attock Refinery Limited. ,170.19,0.72,42646500,7258007835.0,42646500,7258007835.0,1152031.0,
2023-05-08,PK0107501014,AVN,Avanceon Limited. ,63.45,0.62,98164657,6228547486.65,98164657,6228547486.65,1110875.0,
2023-05-08,PK0051601018,BAHL,Bank Al-Habib Ltd. ,47.98,3.43,722426520,34662024429.6,722426520,34662024429.6,1056546.0,
2023-05-08,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,47.59,1.03,219059559,10425044412.81,219059559,10425044412.81,2005465.0,
2023-05-08,PK0099701010,EFERT,Engro Fertilizers Limited. ,87.0,5.17,600884719,52276970553.0,600884719,52276970553.0,1756505.0,
2023-05-08,PK0012101017,ENGRO,Engro Corporation Limited.(XD) ,267.14,7.62,288081615,76958122631.1,288081615,76958122631.1,245591.0,
2023-05-08,PK0092201018,EPCL,Engro Polymer & Chemicals Ltd. (XD) ,45.5,1.43,318123167,14474604098.5,318123167,14474604098.5,333081.0,
2023-05-08,PK0053401011,FFC,Fauji Fertilizer Co. Ltd. (XD) ,99.99,6.92,699731036,69966106289.64,699731036,69966106289.64,1067823.0,
2023-05-08,PK0085101019,HBL,Habib Bank Limited.(XD) ,76.43,5.55,733426254,56055768593.22,733426254,56055768593.22,2168371.0,
2023-05-08,PK0065001015,HUBC,Hub Power Company Limited.(XD) ,70.81,6.82,972865790,68888626589.9,972865790,68888626589.9,2228350.0,
2023-05-08,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,42.25,1.19,285397499,12058044332.75,285397499,12058044332.75,4065183.0,
2023-05-08,PK0109001013,SYS,Systems Limited. ,431.73,8.06,188667505,81453421933.65,188667505,81453421933.65,219468.0,
2023-05-08,PK0110601017,TPLP,TPL Properties Limited. ,13.13,0.3,227922627,2992624092.51,227922627,2992624092.51,19753354.0,
2023-05-08,PK0079201015,TRG,TRG Pakistan Ltd. ,104.26,3.94,381773466,39803701565.16,381773466,39803701565.16,1558043.0,
2023-05-08,PK0081901016,UBL,United Bank Ltd. ,128.44,6.22,489671875,62893455625.0,489671875,62893455625.0,981364.0,
2023-05-08,PK0068801015,UNITY,Unity Foods Limited. ,12.95,0.61,477620000,6185179000.0,477620000,6185179000.0,2211213.0,
2023-05-09,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,47.0,1.03,219059559,10295799273.0,219059559,10295799273.0,2605046.0,
2023-05-09,PK0099701010,EFERT,Engro Fertilizers Limited. ,86.11,5.18,600884719,51742183153.09,600884719,51742183153.09,726333.0,
2023-05-09,PK0012101017,ENGRO,Engro Corporation Limited.(XD) ,263.14,7.59,288081615,75805796171.1,288081615,75805796171.1,267716.0,
2023-05-09,PK0092201018,EPCL,Engro Polymer & Chemicals Ltd. ,44.98,1.43,318123167,14309180051.66,318123167,14309180051.66,415800.0,
2023-05-09,PK0053401011,FFC,Fauji Fertilizer Co. Ltd. (XD) ,99.6,6.98,699731036,69693211185.6,699731036,69693211185.6,477404.0,
2023-05-09,PK0085101019,HBL,Habib Bank Limited.(XD) ,73.5,5.4,733426254,53906829669.0,733426254,53906829669.0,4802446.0,
2023-05-09,PK0065001015,HUBC,Hub Power Company Limited.(XD) ,70.54,6.87,972865790,68625952826.6,972865790,68625952826.6,1802120.0,
2023-05-09,PK0083101011,KAPCO,Kot Addu Power Company. ,23.19,1.06,456189121,10579025715.99,456189121,10579025715.99,1100081.0,
2023-05-09,PK0071501016,LUCK,Lucky Cement Limited. ,443.2,4.87,109681250,48610730000.0,109681250,48610730000.0,764925.0,
2023-05-09,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1550.74,4.14,26680500,41374518570.0,26680500,41374518570.0,13213.0,
2023-05-09,PK0055601014,MCB,MCB Bank Limited.(XD) ,114.87,4.77,414771002,47644744999.74,414771002,47644744999.74,565198.0,
2023-05-09,PK0077401013,MEBL,Meezan Bank Limited.(XD) ,95.99,4.3,447406080,42946509619.2,447406080,42946509619.2,869007.0,
2023-05-09,PK0009801017,MTL,Millat Tractors Limited. ,505.07,2.91,57539469,29061459607.83,57539469,29061459607.83,47425.0,
2023-05-09,PK0084201018,NETSOL,NetSol Technologies Ltd. ,73.67,0.2,26951077,1985485842.59,26951077,1985485842.59,717303.0,
2023-05-09,PK0008201011,NRL,National Refinary Ltd. ,153.47,0.4,26226493,4024979880.71,26226493,4024979880.71,234171.0,
2023-05-09,PK0080201012,OGDC,Oil & Gas Development Company Ltd.(XD) ,80.25,5.18,645139260,51772425615.0,645139260,51772425615.0,6109361.0,
2023-05-09,PK0034601010,PAEL,Pak Elektron Ltd. ,10.24,0.44,428006078,4382782238.72,428006078,4382782238.72,894305.0,
2023-05-09,PK0023901017,POL,Pakistan Oilfields Limited. ,401.68,5.22,129853450,52159533796.0,129853450,52159533796.0,85860.0,
2023-05-09,PK0081801018,PPL,Pakistan Petroleum Limited. ,61.7,4.13,667830262,41205127165.4,667830262,41205127165.4,3287415.0,
2023-05-09,PK0004701014,PRL,Pakistan Refinery Ltd. ,13.87,0.31,223912706,3105669232.22,223912706,3105669232.22,4824902.0,
2023-05-09,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,110.57,2.34,211262985,23359348251.45,211262985,23359348251.45,616093.0,
2023-05-09,PK0024501014,ATRL,Attock Refinery Limited. ,168.46,0.72,42646500,7184229390.0,42646500,7184229390.0,797559.0,
2023-05-09,PK0107501014,AVN,Avanceon Limited. ,61.74,0.61,98164657,6060685923.18,98164657,6060685923.18,1068892.0,
2023-05-09,PK0051601018,BAHL,Bank Al-Habib Ltd. ,46.76,3.38,722426520,33780664075.2,722426520,33780664075.2,332701.0,
2023-05-09,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,42.24,1.21,285397499,12055190357.76,285397499,12055190357.76,6437322.0,
2023-05-09,PK0109001013,SYS,Systems Limited. ,426.92,8.06,188667505,80545931234.6,188667505,80545931234.6,491230.0,
2023-05-09,PK0110601017,TPLP,TPL Properties Limited. ,12.64,0.29,227922627,2880942005.28,227922627,2880942005.28,8075905.0,
2023-05-09,PK0079201015,TRG,TRG Pakistan Ltd. ,104.15,3.98,381773466,39761706483.9,381773466,39761706483.9,2673218.0,
2023-05-09,PK0081901016,UBL,United Bank Ltd. ,130.25,6.39,489671875,63779761718.75,489671875,63779761718.75,3404727.0,
2023-05-09,PK0068801015,UNITY,Unity Foods Limited. ,12.86,0.61,477620000,6142193200.0,477620000,6142193200.0,2779920.0,
2023-05-10,PK0085101019,HBL,Habib Bank Limited.(XD) ,71.84,5.35,733426254,52689342087.36,733426254,52689342087.36,2522826.0,
2023-05-10,PK0065001015,HUBC,Hub Power Company Limited.(XD) ,69.85,6.9,972865790,67954675431.5,972865790,67954675431.5,1635780.0,
2023-05-10,PK0083101011,KAPCO,Kot Addu Power Company. ,23.01,1.07,456189121,10496911674.21,456189121,10496911674.21,501662.0,
2023-05-10,PK0071501016,LUCK,Lucky Cement Limited. ,444.35,4.95,109681250,48736863437.5,109681250,48736863437.5,600790.0,
2023-05-10,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1537.5,4.16,26680500,41021268750.0,26680500,41021268750.0,21999.0,
2023-05-10,PK0055601014,MCB,MCB Bank Limited.(XD) ,114.86,4.84,414771002,47640597289.72,414771002,47640597289.72,365036.0,
2023-05-10,PK0077401013,MEBL,Meezan Bank Limited.(XD) ,94.79,4.31,447406080,42409622323.2,447406080,42409622323.2,357456.0,
2023-05-10,PK0009801017,MTL,Millat Tractors Limited. ,504.11,2.94,57539469,29006221717.59,57539469,29006221717.59,14321.0,
2023-05-10,PK0084201018,NETSOL,NetSol Technologies Ltd. ,72.72,0.2,26951077,1959882319.44,26951077,1959882319.44,242709.0,
2023-05-10,PK0008201011,NRL,National Refinary Ltd. ,152.0,0.4,26226493,3986426936.0,26226493,3986426936.0,75639.0,
2023-05-10,PK0080201012,OGDC,Oil & Gas Development Company Ltd.(XD) ,78.63,5.15,645139260,50727300013.8,645139260,50727300013.8,3068518.0,
2023-05-10,PK0034601010,PAEL,Pak Elektron Ltd. ,10.16,0.44,428006078,4348541752.48,428006078,4348541752.48,521210.0,
2023-05-10,PK0023901017,POL,Pakistan Oilfields Limited. ,399.99,5.27,129853450,51940081465.5,129853450,51940081465.5,229261.0,
2023-05-10,PK0081801018,PPL,Pakistan Petroleum Limited. ,60.72,4.12,667830262,40550653508.64,667830262,40550653508.64,2252281.0,
2023-05-10,PK0004701014,PRL,Pakistan Refinery Ltd. ,13.63,0.31,223912706,3051930182.78,223912706,3051930182.78,1541839.0,
2023-05-10,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,110.05,2.36,211262985,23249491499.25,211262985,23249491499.25,436532.0,
2023-05-10,PK0024501014,ATRL,Attock Refinery Limited. ,167.81,0.73,42646500,7156509165.0,42646500,7156509165.0,384021.0,
2023-05-10,PK0107501014,AVN,Avanceon Limited. ,60.71,0.61,98164657,5959576326.47,98164657,5959576326.47,692335.0,
2023-05-10,PK0051601018,BAHL,Bank Al-Habib Ltd. ,46.51,3.41,722426520,33600057445.2,722426520,33600057445.2,198364.0,
2023-05-10,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,46.48,1.03,219059559,10181888302.32,219059559,10181888302.32,2007438.0,
2023-05-10,PK0099701010,EFERT,Engro Fertilizers Limited. ,85.51,5.22,600884719,51381652321.69,600884719,51381652321.69,445422.0,
2023-05-10,PK0012101017,ENGRO,Engro Corporation Limited.(XD) ,261.54,7.65,288081615,75344865587.1,288081615,75344865587.1,100092.0,
2023-05-10,PK0092201018,EPCL,Engro Polymer & Chemicals Ltd. ,44.04,1.42,318123167,14010144274.68,318123167,14010144274.68,482345.0,
2023-05-10,PK0053401011,FFC,Fauji Fertilizer Co. Ltd. (XD) ,99.36,7.06,699731036,69525275736.96,699731036,69525275736.96,777927.0,
2023-05-10,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,41.94,1.22,285397499,11969571108.06,285397499,11969571108.06,3210410.0,
2023-05-10,PK0109001013,SYS,Systems Limited. ,421.35,8.07,188667505,79495053231.75,188667505,79495053231.75,309451.0,
2023-05-10,PK0110601017,TPLP,TPL Properties Limited. ,12.57,0.29,227922627,2864987421.39,227922627,2864987421.39,6184982.0,
2023-05-10,PK0079201015,TRG,TRG Pakistan Ltd. ,103.83,4.02,381773466,39639538974.78,381773466,39639538974.78,972503.0,
2023-05-10,PK0081901016,UBL,United Bank Ltd. (XD) ,118.5,5.89,489671875,58026117187.5,489671875,58026117187.5,1546399.0,
2023-05-10,PK0068801015,UNITY,Unity Foods Limited. ,12.68,0.61,477620000,6056221600.0,477620000,6056221600.0,755810.0,
2023-05-11,PK0083101011,KAPCO,Kot Addu Power Company. ,22.99,1.06,456189121,10487787891.79,456189121,10487787891.79,667603.0,
2023-05-11,PK0071501016,LUCK,Lucky Cement Limited. ,457.49,5.06,109681250,50178075062.5,109681250,50178075062.5,573903.0,
2023-05-11,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1554.0,4.18,26680500,41461497000.0,26680500,41461497000.0,15264.0,
2023-05-11,PK0055601014,MCB,MCB Bank Limited.(XD) ,115.01,4.81,414771002,47702812940.02,414771002,47702812940.02,344085.0,
2023-05-11,PK0077401013,MEBL,Meezan Bank Limited.(XD) ,94.11,4.24,447406080,42105386188.8,447406080,42105386188.8,506590.0,
2023-05-11,PK0009801017,MTL,Millat Tractors Limited. ,504.2,2.92,57539469,29011400269.8,57539469,29011400269.8,46684.0,
2023-05-11,PK0084201018,NETSOL,NetSol Technologies Ltd. ,74.07,0.2,26951077,1996266273.39,26951077,1996266273.39,197378.0,
2023-05-11,PK0008201011,NRL,National Refinary Ltd. ,151.55,0.4,26226493,3974625014.15,26226493,3974625014.15,75660.0,
2023-05-11,PK0080201012,OGDC,Oil & Gas Development Company Ltd.(XD) ,78.92,5.13,645139260,50914390399.2,645139260,50914390399.2,2200473.0,
2023-05-11,PK0034601010,PAEL,Pak Elektron Ltd. ,10.19,0.44,428006078,4361381934.82,428006078,4361381934.82,207079.0,
2023-05-11,PK0023901017,POL,Pakistan Oilfields Limited. ,406.84,5.33,129853450,52829577598.0,129853450,52829577598.0,104616.0,
2023-05-11,PK0081801018,PPL,Pakistan Petroleum Limited. ,61.08,4.11,667830262,40791072402.96,667830262,40791072402.96,1457004.0,
2023-05-11,PK0004701014,PRL,Pakistan Refinery Ltd. ,13.86,0.31,223912706,3103430105.16,223912706,3103430105.16,2205332.0,
2023-05-11,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,110.15,2.35,211262985,23270617797.75,211262985,23270617797.75,189663.0,
2023-05-11,PK0024501014,ATRL,Attock Refinery Limited. ,168.7,0.73,42646500,7194464550.0,42646500,7194464550.0,144832.0,
2023-05-11,PK0107501014,AVN,Avanceon Limited. ,60.98,0.6,98164657,5986080783.86,98164657,5986080783.86,584822.0,
2023-05-11,PK0051601018,BAHL,Bank Al-Habib Ltd. ,46.43,3.38,722426520,33542263323.6,722426520,33542263323.6,285525.0,
2023-05-11,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,47.02,1.04,219059559,10300180464.18,219059559,10300180464.18,2024719.0,
2023-05-11,PK0099701010,EFERT,Engro Fertilizers Limited. ,85.58,5.18,600884719,51423714252.02,600884719,51423714252.02,326174.0,
2023-05-11,PK0012101017,ENGRO,Engro Corporation Limited.(XD) ,264.02,7.67,288081615,76059307992.3,288081615,76059307992.3,165501.0,
2023-05-11,PK0092201018,EPCL,Engro Polymer & Chemicals Ltd. ,43.97,1.41,318123167,13987875652.99,318123167,13987875652.99,370364.0,
2023-05-11,PK0053401011,FFC,Fauji Fertilizer Co. Ltd. (XD) ,99.86,7.04,699731036,69875141254.96,699731036,69875141254.96,348438.0,
2023-05-11,PK0085101019,HBL,Habib Bank Limited.(XD) ,73.21,5.41,733426254,53694136055.34,733426254,53694136055.34,2009034.0,
2023-05-11,PK0065001015,HUBC,Hub Power Company Limited.(XD) ,70.27,6.89,972865790,68363279063.3,972865790,68363279063.3,667560.0,
2023-05-11,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,41.88,1.2,285397499,11952447258.12,285397499,11952447258.12,2408544.0,
2023-05-11,PK0109001013,SYS,Systems Limited. ,422.5,8.04,188667505,79712020862.5,188667505,79712020862.5,307459.0,
2023-05-11,PK0110601017,TPLP,TPL Properties Limited. ,12.63,0.29,227922627,2878662779.01,227922627,2878662779.01,2016720.0,
2023-05-11,PK0079201015,TRG,TRG Pakistan Ltd. ,105.2,4.05,381773466,40162568623.2,381773466,40162568623.2,1386040.0,
2023-05-11,PK0081901016,UBL,United Bank Ltd. (XD) ,119.71,5.91,489671875,58618620156.25,489671875,58618620156.25,683255.0,
2023-05-11,PK0068801015,UNITY,Unity Foods Limited. ,12.8,0.62,477620000,6113536000.0,477620000,6113536000.0,614024.0,
2023-05-12,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,47.81,1.06,219059559,10473237515.79,219059559,10473237515.79,3244598.0,
2023-05-12,PK0099701010,EFERT,Engro Fertilizers Limited. ,85.32,5.17,600884719,51267484225.08,600884719,51267484225.08,446533.0,
2023-05-12,PK0012101017,ENGRO,Engro Corporation Limited.(XD) ,264.89,7.69,288081615,76309938997.35,288081615,76309938997.35,296679.0,
2023-05-12,PK0092201018,EPCL,Engro Polymer & Chemicals Ltd. ,44.03,1.41,318123167,14006963043.01,318123167,14006963043.01,353283.0,
2023-05-12,PK0053401011,FFC,Fauji Fertilizer Co. Ltd. (XD) ,100.05,7.06,699731036,70008090151.8,699731036,70008090151.8,324991.0,
2023-05-12,PK0008201011,NRL,National Refinary Ltd. ,152.36,0.4,26226493,3995868473.48,26226493,3995868473.48,82617.0,
2023-05-12,PK0080201012,OGDC,Oil & Gas Development Company Ltd.(XD) ,78.24,5.09,645139260,50475695702.4,645139260,50475695702.4,3746992.0,
2023-05-12,PK0034601010,PAEL,Pak Elektron Ltd. ,10.26,0.44,428006078,4391342360.28,428006078,4391342360.28,431338.0,
2023-05-12,PK0023901017,POL,Pakistan Oilfields Limited. ,407.37,5.33,129853450,52898399926.5,129853450,52898399926.5,59547.0,
2023-05-12,PK0081801018,PPL,Pakistan Petroleum Limited. ,60.49,4.07,667830262,40397052548.38,667830262,40397052548.38,2821808.0,
2023-05-12,PK0004701014,PRL,Pakistan Refinery Ltd. ,13.88,0.31,223912706,3107908359.28,223912706,3107908359.28,2306105.0,
2023-05-12,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,110.86,2.36,211262985,23420614517.1,211262985,23420614517.1,324202.0,
2023-05-12,PK0085101019,HBL,Habib Bank Limited.(XD) ,72.89,5.39,733426254,53459439654.06,733426254,53459439654.06,1797052.0,
2023-05-12,PK0065001015,HUBC,Hub Power Company Limited.(XD) ,70.18,6.88,972865790,68275721142.2,972865790,68275721142.2,669440.0,
2023-05-12,PK0083101011,KAPCO,Kot Addu Power Company. ,23.03,1.06,456189121,10506035456.63,456189121,10506035456.63,272936.0,
2023-05-12,PK0071501016,LUCK,Lucky Cement Limited. ,464.9,5.14,109681250,50990813125.0,109681250,50990813125.0,703645.0,
2023-05-12,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1545.52,4.16,26680500,41235246360.0,26680500,41235246360.0,18624.0,
2023-05-12,PK0055601014,MCB,MCB Bank Limited.(XD) ,115.42,4.82,414771002,47872869050.84,414771002,47872869050.84,230055.0,
2023-05-12,PK0077401013,MEBL,Meezan Bank Limited.(XD) ,94.09,4.24,447406080,42096438067.2,447406080,42096438067.2,301935.0,
2023-05-12,PK0009801017,MTL,Millat Tractors Limited. ,505.4,2.93,57539469,29080447632.6,57539469,29080447632.6,25058.0,
2023-05-12,PK0084201018,NETSOL,NetSol Technologies Ltd. ,74.01,0.2,26951077,1994649208.77,26951077,1994649208.77,237219.0,
2023-05-12,PK0024501014,ATRL,Attock Refinery Limited. ,169.24,0.73,42646500,7217493660.0,42646500,7217493660.0,401534.0,
2023-05-12,PK0107501014,AVN,Avanceon Limited. ,61.24,0.61,98164657,6011603594.68,98164657,6011603594.68,427587.0,
2023-05-12,PK0051601018,BAHL,Bank Al-Habib Ltd. ,46.08,3.35,722426520,33289414041.6,722426520,33289414041.6,74490.0,
2023-05-12,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,42.12,1.21,285397499,12020942657.88,285397499,12020942657.88,4163462.0,
2023-05-12,PK0109001013,SYS,Systems Limited. ,424.99,8.08,188667505,80181802949.95,188667505,80181802949.95,357825.0,
2023-05-12,PK0110601017,TPLP,TPL Properties Limited. ,12.6,0.29,227922627,2871825100.2,227922627,2871825100.2,2442809.0,
2023-05-12,PK0079201015,TRG,TRG Pakistan Ltd. ,104.73,4.03,381773466,39983135094.18,381773466,39983135094.18,1048716.0,
2023-05-12,PK0081901016,UBL,United Bank Ltd. (XD) ,119.2,5.88,489671875,58368887500.0,489671875,58368887500.0,690402.0,
2023-05-12,PK0068801015,UNITY,Unity Foods Limited. ,12.74,0.61,477620000,6084878800.0,477620000,6084878800.0,315372.0,
2023-05-15,PK0085101019,HBL,Habib Bank Limited.(XD) ,73.4,5.4,733426254,53833487043.6,733426254,53833487043.6,1434377.0,
2023-05-15,PK0065001015,HUBC,Hub Power Company Limited.(XD) ,70.7,6.9,972865790,68781611353.0,972865790,68781611353.0,906698.0,
2023-05-15,PK0083101011,KAPCO,Kot Addu Power Company. ,22.85,1.05,456189121,10423921414.85,456189121,10423921414.85,689199.0,
2023-05-15,PK0071501016,LUCK,Lucky Cement Limited. ,467.88,5.15,109681250,51317663250.0,109681250,51317663250.0,235186.0,
2023-05-15,PK0066301018,MARI,Mari Petroleum Company Ltd. ,1540.0,4.12,26680500,41087970000.0,26680500,41087970000.0,19844.0,
2023-05-15,PK0055601014,MCB,MCB Bank Limited.(XD) ,116.0,4.83,414771002,48113436232.0,414771002,48113436232.0,156819.0,
2023-05-15,PK0077401013,MEBL,Meezan Bank Limited.(XD) ,93.71,4.21,447406080,41926423756.8,447406080,41926423756.8,276205.0,
2023-05-15,PK0009801017,MTL,Millat Tractors Limited. ,507.53,2.93,57539469,29203006701.57,57539469,29203006701.57,23433.0,
2023-05-15,PK0084201018,NETSOL,NetSol Technologies Ltd. ,74.01,0.2,26951077,1994649208.77,26951077,1994649208.77,130949.0,
2023-05-15,PK0008201011,NRL,National Refinary Ltd. ,152.5,0.4,26226493,3999540182.5,26226493,3999540182.5,56607.0,
2023-05-15,PK0080201012,OGDC,Oil & Gas Development Company Ltd.(XD) ,76.8,4.97,645139260,49546695168.0,645139260,49546695168.0,4927429.0,
2023-05-15,PK0034601010,PAEL,Pak Elektron Ltd. ,10.2,0.44,428006078,4365661995.6,428006078,4365661995.6,154366.0,
2023-05-15,PK0023901017,POL,Pakistan Oilfields Limited. ,416.26,5.42,129853450,54052797097.0,129853450,54052797097.0,176472.0,
2023-05-15,PK0081801018,PPL,Pakistan Petroleum Limited. ,59.18,3.97,667830262,39522194905.16,667830262,39522194905.16,4325898.0,
2023-05-15,PK0004701014,PRL,Pakistan Refinery Ltd. ,13.73,0.31,223912706,3074321453.38,223912706,3074321453.38,1339225.0,
2023-05-15,PK0022501016,PSO,Pakistan State Oil Co Ltd. ,111.56,2.36,211262985,23568498606.6,211262985,23568498606.6,422011.0,
2023-05-15,PK0024501014,ATRL,Attock Refinery Limited. ,168.0,0.72,42646500,7164612000.0,42646500,7164612000.0,252930.0,
2023-05-15,PK0107501014,AVN,Avanceon Limited. ,61.7,0.61,98164657,6056759336.9,98164657,6056759336.9,502937.0,
2023-05-15,PK0051601018,BAHL,Bank Al-Habib Ltd. ,45.81,3.32,722426520,33094358881.2,722426520,33094358881.2,148643.0,
2023-05-15,PK0052401012,DGKC,D. G. Khan Cement Co. Ltd. ,48.0,1.06,219059559,10514858832.0,219059559,10514858832.0,1583050.0,
2023-05-15,PK0099701010,EFERT,Engro Fertilizers Limited. ,85.62,5.16,600884719,51447749640.78,600884719,51447749640.78,621754.0,
2023-05-15,PK0012101017,ENGRO,Engro Corporation Limited. ,270.0,7.8,288081615,77782036050.0,288081615,77782036050.0,586473.0,
2023-05-15,PK0092201018,EPCL,Engro Polymer & Chemicals Ltd. ,45.0,1.44,318123167,14315542515.0,318123167,14315542515.0,453676.0,
2023-05-15,PK0053401011,FFC,Fauji Fertilizer Co. Ltd. (XD) ,101.5,7.13,699731036,71022700154.0,699731036,71022700154.0,397048.0,
2023-05-15,PK0008901016,SNGP,Sui Northern Gas Pipe Line Ltd. ,42.5,1.22,285397499,12129393707.5,285397499,12129393707.5,1512117.0,
2023-05-15,PK0109001013,SYS,Systems Limited.(XD) ,424.0,8.03,188667505,79995022120.0,188667505,79995022120.0,177059.0,
2023-05-15,PK0110601017,TPLP,TPL Properties Limited. ,12.36,0.28,227922627,2817123669.72,227922627,2817123669.72,2263407.0,
2023-05-15,PK0079201015,TRG,TRG Pakistan Ltd. ,104.6,4.01,381773466,39933504543.6,381773466,39933504543.6,936686.0,
2023-05-15,PK0081901016,UBL,United Bank Ltd. (XD) ,121.26,5.96,489671875,59377611562.5,489671875,59377611562.5,1354487.0,
2023-05-15,PK0068801015,UNITY,Unity Foods Limited. ,12.8,0.61,477620000,6113536000.0,477620000,6113536000.0,353510.0,
2023-05-16,PK0024501014,ATRL,Attock Refinery Limited,168.89,0.7169681797439682,42646500,7202567385.0,106616250,18006418462.5,,183647.0
2023-05-16,PK0107501014,AVN,Avanceon Limited,62.35,0.609262099248432,98164657,6120566363.95,327215522,20401887796.7,,513264.0
2023-05-16,PK0051601018,BAHL,Bank AL Habib Limited,45.99,3.307269922295265,722426520,33224395654.8,1111425419,51114455019.81,,663745.0
