Date,ISIN,SYMBOL,COMPANY,PRICE,IDX WT %,FF BASED SHARES,FF BASED MCAP,ORD SHARES,ORD SHARES MCAP,Volume,VOLUME
2025-09-08,PK0052401012,DGKC,D.G. Khan Cement Company Limited,237.67,1.12405371429363,219059559,52063885387.53,219059559,52063885387.53,,10727141.0
2025-09-08,PK0099701010,EFERT,Engro Fertilizers Limited,209.88,2.722780960241431,600884719,126113684823.72,600884719,126113684823.72,,1711866.0
2025-09-08,PK0000201019,EFUG,EFU General Insurance Limited,124.51,0.1344078788251762,50000000,6225500000.0,50000000,6225500000.0,,10394.0
2025-09-08,PK0017501013,ENGROH,Engro Holdings Limited,241.01,5.012861443415164,963385595,232185562250.95,963385595,232185562250.95,,7620178.0
2025-09-08,PK0092201018,EPCL,Engro Polymer & Chemicals Limited,30.47,0.1494824490758692,227230833,6923723481.51,227230833,6923723481.51,,1119403.0
2025-09-08,PK0070501017,FABL,Faysal Bank Limited,78.35,0.770186116266958,455308958,35673456859.3,455308958,35673456859.3,,1276699.0
2025-09-08,PK0091601010,FATIMA,Fatima Fertilizer Company Limited,125.08,0.8506461018854243,315000000,39400200000.0,315000000,39400200000.0,,904857.0
2025-09-08,PK0074501013,FCCL,Fauji Cement Company Limited,59.72,1.106901131662138,858496527,51269412592.44,858496527,51269412592.44,,13709111.0
2025-09-08,PK0096501017,FCEPL,Frieslandcampina Engro Pakistan Limited,88.52,0.1465070383757512,76659608,6785908500.16,76659608,6785908500.16,,1756217.0
2025-09-08,PK0053401011,FFC,Fauji Fertilizer Company Limited,450.03,8.296239454770241,853865218,384264964056.54,853865218,384264964056.54,,2271795.0
2025-09-08,PK0029901011,FHAM,First Habib Modaraba,33.76,0.06866432355890781,94205925,3180392028.0,94205925,3180392028.0,,68738.0
2025-09-08,PK0064101014,GADT,Gadoon Textile Mills Limited,415.47,0.07542721220106477,8408875,3493635296.25,8408875,3493635296.25,,26919.0
2025-09-08,PK0064301010,GHGL,Ghani Glass Limited,49.01,0.3702366215995914,349900193,17148608458.93,349900193,17148608458.93,,433926.0
2025-09-08,PK0001301016,GLAXO,GlaxoSmithKline Pakistan Limited,406.04,0.558359774538679,63693456,25862090874.24,63693456,25862090874.24,,358408.0
2025-09-08,PK0112101016,HALEON,Haleon Pakistan Limited,876.35,0.2972902325909238,15712763,13769879855.05,15712763,13769879855.05,,182878.0
2025-09-08,PK0085101019,HBL,Habib Bank Limited,261.54,3.313103842192797,586741003,153456241924.62,586741003,153456241924.62,,2807728.0
2025-09-08,PK0064901017,HCAR,Honda Atlas Cars (Pakistan) Limited,297.6,0.1835023455349638,28560000,8499456000.0,28560000,8499456000.0,,501829.0
2025-09-08,PK0024701010,HGFA,HBL Growth Fund,16.29,0.09328110541131399,265229673,4320591373.17,265229673,4320591373.17,,2317215.0
2025-09-08,PK0070701013,HINOON,Highnoon Laboratories Limited,1169.21,0.5349861253040752,21193345,24779470907.45,21193345,24779470907.45,,13098.0
2025-09-08,PK0055401019,HMB,Habib Metropolitan Bank Limited,122.12,1.24320068581065,471524166,57582531151.92,471524166,57582531151.92,,231573.0
2025-09-08,PK0065001015,HUBC,The Hub Power Company Limited,196.84,3.858811419051896,908008071,178732308695.64,908008071,178732308695.64,,21025012.0
2025-09-08,PK0083801016,HUMNL,Hum Network Limited,16.36,0.2002704381861367,567000000,9276120000.0,567000000,9276120000.0,,6529008.0
2025-09-08,PK0070801011,IBFL,Ibrahim Fibres Limited,300.99,0.1008890322903282,15525350,4672975096.5,15525350,4672975096.5,,231.0
2025-09-08,PK0114501015,ILP,Interloop Limited,70.62,0.4274311864209235,280341894,19797744554.28,280341894,19797744554.28,,985451.0
2025-09-08,PK0054501017,INDU,Indus Motor Company Limited,2280.83,0.6873188610117507,13957732,31835213877.56,13957732,31835213877.56,,8993.0
2025-09-08,PK0028501010,INIL,International Industries Limited,229.54,0.2941077782096429,59346846,13622475030.84,59346846,13622475030.84,,1091712.0
2025-09-08,PK0102001010,ISL,International Steels Limited,123.74,0.4067409538924115,152250000,18839415000.0,152250000,18839415000.0,,627169.0
2025-09-08,PK0054701013,JDWS,JDW Sugar Mills Limited,897.98,0.168019947679327,8666499,7782342772.02,8666499,7782342772.02,,1396.0
2025-09-08,PK0006101015,JVDC,Javedan Corporation Limited,90.81,0.2986826736017792,152344179,13834374894.99,152344179,13834374894.99,,582621.0
2025-09-08,PK0083101011,KAPCO,Kot Addu Power Company Limited,36.8,0.3626776742167888,456480798,16798493366.4,456480798,16798493366.4,,2961312.0
2025-09-08,PK0000501012,KEL,K-Electric Limited,5.62,0.3350695079203421,2761519425,15519739168.5,2761519425,15519739168.5,,93746467.0
2025-09-08,PK0075001013,KOHC,Kohat Cement Company Limited,103.7,0.5145523621549264,229826620,23833020494.0,229826620,23833020494.0,,5704917.0
2025-09-08,PK0018101011,KTML,Kohinoor Textile Mills Limited,257.9,0.2998936721581424,53859891,13890465888.9,53859891,13890465888.9,,26902.0
2025-09-08,PK0003101018,LCI,Lucky Core Industries Limited,311.91,0.466466569846119,69269290,21605784243.9,69269290,21605784243.9,,318439.0
2025-09-08,PK0077901012,LOTCHEM,Lotte Chemical Pakistan Limited,21.81,0.1782507940905578,378551802,8256214801.62,378551802,8256214801.62,,2284443.0
2025-09-08,PK0071501016,LUCK,Lucky Cement Limited,478.57,4.541034901812825,439500000,210331515000.0,439500000,210331515000.0,,3073083.0
2025-09-08,PK0066301018,MARI,Mari Energies Limited,665.77,3.451526284768125,240124500,159867688365.0,240124500,159867688365.0,,3248501.0
2025-09-08,PK0055601014,MCB,MCB Bank Limited,357.08,3.197601962129914,414771002,148106429394.16,414771002,148106429394.16,,302367.0
2025-09-08,PK0077401013,MEBL,Meezan Bank Limited,394.03,3.816994222721194,448685179,176795421081.37,448685179,176795421081.37,,1746896.0
2025-09-08,PK0019801015,MEHT,Mehmood Textile Mills Limited,335.55,0.1630009933571966,22500000,7549875000.0,22500000,7549875000.0,,622.0
2025-09-08,PK0066201010,MLCF,Maple Leaf Cement Factory Limited,109.13,1.110675385779174,471403174,51444228378.62,471403174,51444228378.62,,12992430.0
2025-09-08,PK0009801017,MTL,Millat Tractors Limited,569.71,1.104318783917069,89782176,51149803488.96,89782176,51149803488.96,,93086.0
2025-09-08,PK0109901014,MUGHAL,Mughal Iron & Steel Industries Limited,83.41,0.1511034848577971,83908483,6998806567.03,83908483,6998806567.03,,19973011.0
2025-09-08,PK0000601010,MUREB,Murree Brewery Company Limited,1021.25,0.2439785904919272,11065452,11300592855.0,11065452,11300592855.0,,1034.0
2025-09-08,PK0037801013,NATF,National Foods Limited,376.42,0.4736245419442555,58278856,21937326975.52,58278856,21937326975.52,,492860.0
2025-09-08,PK0078001010,NBP,National Bank of Pakistan,171.79,1.890251584017547,509649076,87552614766.04,509649076,87552614766.04,,13533432.0
2025-09-08,PK0025101012,NESTLE,Nestle Pakistan Limited,8452.23,0.4137757836434012,2267479,19165254028.17,2267479,19165254028.17,,380.0
2025-09-08,PK0005501017,NML,Nishat Mills Limited,162.05,0.5535549245595931,158219932,25639539980.6,158219932,25639539980.6,,2666059.0
2025-09-08,PK0094301014,NPL,Nishat Power Limited,41.99,0.1568911292649478,173062122,7266878502.78,173062122,7266878502.78,,221409.0
2025-09-08,PK0080201012,OGDC,Oil & Gas Development Company Limited,275.0,3.830334086892148,645139260,177413296500.0,645139260,177413296500.0,,7208664.0
2025-09-08,PK0126301016,PABC,Pakistan Aluminium Beverage Cans Limited,154.48,0.3010926659548225,90277064,13946000846.72,90277064,13946000846.72,,549298.0
2025-09-08,PK0034601010,PAEL,Pak Elektron Limited,57.09,0.6261529379292357,508007226,29002132532.34,508007226,29002132532.34,,37534246.0
2025-09-08,PK0002701016,PAKT,Pakistan Tobacco Company Limited,1359.35,0.3699809898735324,12606590,17136768116.5,12606590,17136768116.5,,24072.0
2025-09-08,PK0075401015,PGLC,Pak-Gulf Leasing Company Limited,18.77,0.004009557195596181,9894222,185714546.94,9894222,185714546.94,,3641.0
2025-09-08,PK0105101015,PIBTL,Pakistan International Bulk Terminal,13.4,0.2066899178251913,714437109,9573457260.6,714437109,9573457260.6,,14235721.0
2025-09-08,PK0056201012,PIOC,Pioneer Cement Limited,265.61,0.5861622687984066,102216957,27149845948.77,102216957,27149845948.77,,800308.0
2025-09-08,PK0100601019,PKGP,Pakgen Power Limited,107.0,0.3438210332993323,148832636,15925092052.0,148832636,15925092052.0,,10424.0
2025-09-08,PK0010001011,PKGS,Packages Limited,695.48,0.4026190567202813,26813851,18648497093.48,26813851,18648497093.48,,2516.0
2025-09-08,PK0023901017,POL,Pakistan Oilfields Limited,675.43,1.894830702870322,129939017,87764710252.31,129939017,87764710252.31,,377251.0
2025-09-08,PK0029101018,POML,Punjab Oil Mills Limited,205.27,0.01376067300023897,3105015,637366429.05,3105015,637366429.05,,11930.0
2025-09-08,PK0081801018,PPL,Pakistan Petroleum Limited,190.51,2.752537471441063,669213931,127491945994.81,669213931,127491945994.81,,12940376.0
2025-09-08,PK0008501014,PSEL,Pakistan Services Limited,945.03,0.5308750252190791,26019336,24589053100.08,26019336,24589053100.08,,914.0
2025-09-08,PK0022501016,PSO,Pakistan State Oil Company Limited,422.41,2.140748178434734,234736650,99155108326.5,234736650,99155108326.5,,6476130.0
2025-09-08,PK0104801011,PSX,Pakistan Stock Exchange Limited,37.83,0.3927615168938488,480885960,18191915866.8,480885960,18191915866.8,,9564578.0
2025-09-08,PK0067901022,PTC,Pakistan Telecommunication Company Ltd,24.41,0.3126382753573986,593231054,14480770028.14,593231054,14480770028.14,,13215652.0
2025-09-08,PK0032001015,RMPL,Rafhan Maize Products Company Limited,9560.92,0.1906576858238491,923643,8830876831.56,923643,8830876831.56,,149.0
2025-09-08,PK0075801016,SAZEW,Sazgar Engineering Works Limited,1641.0,0.7495393109873528,21156087,34717138767.0,21156087,34717138767.0,,156078.0
2025-09-08,PK0087901010,SCBPL,Standard Chartered Bank (Pak) Ltd,74.42,0.311027622517721,193579251,14406167859.42,193579251,14406167859.42,,18036.0
2025-09-08,PK0061701014,SEARL,The Searle Company Limited,114.58,0.632659765051016,255747212,29303515550.96,255747212,29303515550.96,,3897640.0
2025-09-08,PK0008901016,SNGP,Sui Northern Gas Pipelines Limited,133.18,0.8206154009427542,285397499,38009238916.82,285397499,38009238916.82,,24709022.0
2025-09-08,PK0016401017,SRVI,Service Industries Limited,1410.0,0.7151901432162169,23493727,33126155070.0,23493727,33126155070.0,,20094.0
2025-09-08,PK0109001013,SYS,Systems Limited,138.08,2.843464438562696,953820238,131703498463.04,953820238,131703498463.04,,3318727.0
2025-09-08,PK0028801014,TGL,Tariq Glass Industries Limited,268.72,0.3995405443037866,68866875,18505906650.0,68866875,18505906650.0,,221964.0
2025-09-08,PK0011301014,THALL,Thal Limited,615.71,0.5385698755902962,40514955,24945462943.05,40514955,24945462943.05,,35981.0
2025-09-08,PK0133901014,TPLRF1,TPL REIT Fund I,15.35,0.395283143706528,1192750000,18308712500.0,1192750000,18308712500.0,,11768.0
2025-09-08,PK0079201015,TRG,TRG Pakistan Limited,58.04,0.4442208616029354,354503932,20575408213.28,354503932,20575408213.28,,4048829.0
2025-09-08,PK0081901016,UBL,United Bank Limited,377.44,7.142393119248265,876486713,330821144954.72,876486713,330821144954.72,,1191553.0
2025-09-08,PK0068801015,UNITY,Unity Foods Limited,28.32,0.2190218820390924,358215000,10144648800.0,358215000,10144648800.0,,1798539.0
2025-09-08,PK0076901013,UPFL,Unilever Pakistan Foods Limited,32500.0,0.2187706555672631,311785,10133012500.0,311785,10133012500.0,,43.0
2025-09-08,PK0039401010,YOUW,Yousaf Weaving Mills Limited,5.68,0.0100066563233352,81600000,463488000.0,81600000,463488000.0,,1315516.0
2025-09-09,PK0083501012,ABL,Allied Bank Limited,173.67,0.428104527845256,114507383,19886497205.61,114507383,19886497205.61,,129489.0
2025-09-09,PK0025701019,ABOT,Abbott Laboratories (Pakistan) Limited,1177.58,0.5359383936276318,21141360,24895642708.8,21141360,24895642708.8,,22207.0
2025-09-09,PK0086301014,AGL,Agritech Limited,72.9,0.09401711845676043,59908422,4367323963.8,59908422,4367323963.8,,1630541.0
2025-09-09,PK0113801010,AGP,AGP Limited,189.31,0.3423295342357178,84000000,15902040000.0,84000000,15902040000.0,,143618.0
2025-09-09,PK0004901010,AICL,Adamjee Insurance Company Limited,73.34,0.4420694106817309,280000000,20535200000.0,280000000,20535200000.0,,1148228.0
2025-09-09,PK0122801019,AIRLINK,Air Link Communication Limited,157.51,0.4020813427594712,118580769,18677656925.19,118580769,18677656925.19,,2143419.0
2025-09-09,PK0051301015,AKBL,Askari Bank Limited,83.4,0.7806149914166742,434789762,36261466150.8,434789762,36261466150.8,,1478522.0
2025-09-09,PK0082901015,APL,Attock Petroleum Limited,523.66,0.2805092320914567,24883200,13030336512.0,24883200,13030336512.0,,43321.0
2025-09-09,PK0009201010,ATLH,Atlas Honda Limited,1229.99,0.3285660472293535,12408794,15262692532.06,12408794,15262692532.06,,12722.0
2025-09-09,PK0024501014,ATRL,Attock Refinery Limited,658.76,0.6047865760581488,42646500,28093808340.0,42646500,28093808340.0,,442180.0
2025-09-09,PK0107501014,AVN,Avanceon Limited,48.01,0.1294718215697079,125271427,6014281210.27,125271427,6014281210.27,,1029170.0
2025-09-09,PK0078701015,BAFL,Bank Alfalah Limited,105.56,1.612800267460454,709724304,74918497530.24,709724304,74918497530.24,,3023316.0
2025-09-09,PK0051601018,BAHL,Bank AL Habib Limited,190.56,3.191549875336465,777997791,148255259052.96,777997791,148255259052.96,,749444.0
2025-09-09,PK0051701016,BNWM,Bannu Woollen Mills Limited,76.92,0.00787063982894623,4753125,365610375.0,4753125,365610375.0,,72150.0
2025-09-09,PK0045001010,BOP,The Bank of Punjab,19.66,0.5848226689121905,1381812628,27166436266.48,1381812628,27166436266.48,,83886261.0
2025-09-09,PK0077601018,BWCL,Bestway Cement Limited,574.84,0.7378514333824658,59625278,34274994805.52,59625278,34274994805.52,,9006.0
2025-09-09,PK0029801013,CHCC,Cherat Cement Company Limited,366.13,0.8422698262871197,106862271,39125483281.23,106862271,39125483281.23,,151164.0
2025-09-09,PK0078401012,CNERGY,Cnergyico PK  Limited,7.15,0.2113890866045854,1373361893,9819537534.95,1373361893,9819537534.95,,6052679.0
2025-09-09,PK0028001011,COLG,Colgate-Palmolive (Pakistan) Limited,1299.99,0.679410739078586,24277327,31560282326.73,24277327,31560282326.73,,5689.0
2025-09-09,PK0099001023,DCR,Dolmen City REIT,32.07,0.3838015217218749,555925000,17828514750.0,555925000,17828514750.0,,1561640.0
2025-09-09,PK0052401012,DGKC,D.G. Khan Cement Company Limited,240.12,1.132353616226641,219059559,52600581307.08,219059559,52600581307.08,,7190259.0
2025-09-09,PK0099701010,EFERT,Engro Fertilizers Limited,214.48,2.774402635258336,600884719,128877754531.12,600884719,128877754531.12,,3802414.0
2025-09-09,PK0000201019,EFUG,EFU General Insurance Limited,124.0,0.1334698637571941,50000000,6200000000.0,50000000,6200000000.0,,2156.0
2025-09-09,PK0017501013,ENGROH,Engro Holdings Limited,248.06,5.144562115483769,963385595,238977430695.7,963385595,238977430695.7,,10335068.0
2025-09-09,PK0092201018,EPCL,Engro Polymer & Chemicals Limited,30.23,0.1478757415116707,227230833,6869188081.59,227230833,6869188081.59,,1167857.0
2025-09-09,PK0070501017,FABL,Faysal Bank Limited,77.2,0.7566848223352367,455308958,35149851557.6,455308958,35149851557.6,,1960866.0
2025-09-09,PK0091601010,FATIMA,Fatima Fertilizer Company Limited,124.77,0.8460816119048883,315000000,39302550000.0,315000000,39302550000.0,,513420.0
2025-09-09,PK0074501013,FCCL,Fauji Cement Company Limited,58.43,1.079856275633251,858496527,50161952072.61,858496527,50161952072.61,,9039137.0
2025-09-09,PK0096501017,FCEPL,Frieslandcampina Engro Pakistan Limited,87.19,0.1438880740154847,76659608,6683951221.52,76659608,6683951221.52,,663096.0
2025-09-09,PK0053401011,FFC,Fauji Fertilizer Company Limited,457.09,8.401997941281055,853865218,390293252495.62,853865218,390293252495.62,,3184024.0
2025-09-09,PK0029901011,FHAM,First Habib Modaraba,34.24,0.06943900703541353,94205925,3225610872.0,94205925,3225610872.0,,22828.0
2025-09-09,PK0064101014,GADT,Gadoon Textile Mills Limited,415.09,0.07514008727025537,8408875,3490439923.75,8408875,3490439923.75,,25311.0
2025-09-09,PK0064301010,GHGL,Ghani Glass Limited,47.96,0.3612558462896953,349900193,16781213256.28,349900193,16781213256.28,,299817.0
2025-09-09,PK0001301016,GLAXO,GlaxoSmithKline Pakistan Limited,406.13,0.5568669112228215,63693456,25867823285.28,63693456,25867823285.28,,423376.0
2025-09-09,PK0112101016,HALEON,Haleon Pakistan Limited,869.99,0.2942783743974243,15712763,13669946682.37,15712763,13669946682.37,,45731.0
2025-09-09,PK0085101019,HBL,Habib Bank Limited,264.1,3.335848877613199,586741003,154958298892.3,586741003,154958298892.3,,2653543.0
2025-09-09,PK0064901017,HCAR,Honda Atlas Cars (Pakistan) Limited,298.57,0.1835675446225651,28560000,8527159200.0,28560000,8527159200.0,,910062.0
2025-09-09,PK0024701010,HGFA,HBL Growth Fund,16.57,0.09460980468661563,265229673,4394855681.61,265229673,4394855681.61,,1052866.0
2025-09-09,PK0070701013,HINOON,Highnoon Laboratories Limited,1162.93,0.530572345221118,21193345,24646376700.85,21193345,24646376700.85,,12126.0
2025-09-09,PK0055401019,HMB,Habib Metropolitan Bank Limited,119.08,1.208743938453329,471524166,56149097687.28,471524166,56149097687.28,,51900.0
2025-09-09,PK0065001015,HUBC,The Hub Power Company Limited,195.52,3.821839327219426,908008071,177533738041.92,908008071,177533738041.92,,8324979.0
2025-09-09,PK0083801016,HUMNL,Hum Network Limited,16.17,0.1973715748665839,567000000,9168390000.0,567000000,9168390000.0,,3540030.0
2025-09-09,PK0070801011,IBFL,Ibrahim Fibres Limited,303.06,0.1012888280344566,15525350,4705112571.0,15525350,4705112571.0,,596.0
2025-09-09,PK0114501015,ILP,Interloop Limited,70.65,0.426374965192163,280341894,19806154811.1,280341894,19806154811.1,,1211072.0
2025-09-09,PK0054501017,INDU,Indus Motor Company Limited,2273.99,0.6832740601055508,13957732,31739742990.68,13957732,31739742990.68,,6078.0
2025-09-09,PK0028501010,INIL,International Industries Limited,227.04,0.2900624754478863,59346846,13474107915.84,59346846,13474107915.84,,451705.0
2025-09-09,PK0102001010,ISL,International Steels Limited,123.5,0.4047769620150887,152250000,18802875000.0,152250000,18802875000.0,,244708.0
2025-09-09,PK0054701013,JDWS,JDW Sugar Mills Limited,891.13,0.166255600302248,8666499,7722977253.87,8666499,7722977253.87,,3289.0
2025-09-09,PK0006101015,JVDC,Javedan Corporation Limited,85.03,0.278862150001233,152344179,12953825540.37,152344179,12953825540.37,,2193608.0
2025-09-09,PK0083101011,KAPCO,Kot Addu Power Company Limited,36.44,0.3580901784144315,456480798,16634160279.12,456480798,16634160279.12,,1429250.0
2025-09-09,PK0000501012,KEL,K-Electric Limited,5.75,0.3418278747018017,2761519425,15878736693.75,2761519425,15878736693.75,,169615422.0
2025-09-09,PK0075001013,KOHC,Kohat Cement Company Limited,102.38,0.5065321118945937,229826620,23529649355.6,229826620,23529649355.6,,1049807.0
2025-09-09,PK0018101011,KTML,Kohinoor Textile Mills Limited,253.98,0.2944804829428299,53859891,13679335116.18,53859891,13679335116.18,,23675.0
2025-09-09,PK0003101018,LCI,Lucky Core Industries Limited,303.57,0.4526797991116437,69269290,21028078365.3,69269290,21028078365.3,,460264.0
2025-09-09,PK0077901012,LOTCHEM,Lotte Chemical Pakistan Limited,23.16,0.1887362842360684,378551802,8767259734.32,378551802,8767259734.32,,4785183.0
2025-09-09,PK0071501016,LUCK,Lucky Cement Limited,481.01,4.55097565538551,439500000,211403895000.0,439500000,211403895000.0,,3637777.0
2025-09-09,PK0066301018,MARI,Mari Energies Limited,687.34,3.553036097516133,240124500,165047173830.0,240124500,165047173830.0,,7524771.0
2025-09-09,PK0055601014,MCB,MCB Bank Limited,356.8,3.185845856878605,414771002,147990293513.6,414771002,147990293513.6,,870476.0
2025-09-09,PK0077401013,MEBL,Meezan Bank Limited,406.35,3.92494446210738,448685179,182323222486.65,448685179,182323222486.65,,3480828.0
2025-09-09,PK0019801015,MEHT,Mehmood Textile Mills Limited,335.72,0.1626115015907608,22500000,7553700000.0,22500000,7553700000.0,,84.0
2025-09-09,PK0066201010,MLCF,Maple Leaf Cement Factory Limited,107.06,1.086453814476261,471403174,50468423808.44,471403174,50468423808.44,,6032009.0
2025-09-09,PK0009801017,MTL,Millat Tractors Limited,568.72,1.099208696810997,89782176,51060919134.72,89782176,51060919134.72,,74064.0
2025-09-09,PK0109901014,MUGHAL,Mughal Iron & Steel Industries Limited,81.47,0.1471618075167627,83908483,6836024110.01,83908483,6836024110.01,,3555520.0
2025-09-09,PK0000601010,MUREB,Murree Brewery Company Limited,1006.47,0.2397516035695454,11065452,11137045474.44,11065452,11137045474.44,,1861.0
2025-09-09,PK0037801013,NATF,National Foods Limited,346.59,0.4348290731576226,58278856,20198868701.04,58278856,20198868701.04,,5671925.0
2025-09-09,PK0078001010,NBP,National Bank of Pakistan,175.95,1.93042102938682,509649076,89672754922.2,509649076,89672754922.2,,15996519.0
2025-09-09,PK0025101012,NESTLE,Nestle Pakistan Limited,8470.09,0.4134498381344609,2267479,19205751203.11,2267479,19205751203.11,,655.0
2025-09-09,PK0005501017,NML,Nishat Mills Limited,158.18,0.5387711006446394,158219932,25027228843.76,158219932,25027228843.76,,927653.0
2025-09-09,PK0094301014,NPL,Nishat Power Limited,42.07,0.1567350274086643,173062122,7280723472.54,173062122,7280723472.54,,152493.0
2025-09-09,PK0080201012,OGDC,Oil & Gas Development Company Limited,273.15,3.793553421236602,645139260,176219788869.0,645139260,176219788869.0,,4430136.0
2025-09-09,PK0126301016,PABC,Pakistan Aluminium Beverage Cans Limited,153.88,0.2990550439532167,90277064,13891834608.32,90277064,13891834608.32,,279372.0
2025-09-09,PK0034601010,PAEL,Pak Elektron Limited,55.58,0.6078269610232664,508007226,28235041621.08,508007226,28235041621.08,,12780069.0
2025-09-09,PK0002701016,PAKT,Pakistan Tobacco Company Limited,1368.03,0.3712656568457499,12606590,17246193317.7,12606590,17246193317.7,,13344.0
2025-09-09,PK0075401015,PGLC,Pak-Gulf Leasing Company Limited,18.54,0.003948961576044586,9894222,183438875.88,9894222,183438875.88,,21090.0
2025-09-09,PK0105101015,PIBTL,Pakistan International Bulk Terminal,13.09,0.2013238275711605,714437109,9351981756.81,714437109,9351981756.81,,14450604.0
2025-09-09,PK0056201012,PIOC,Pioneer Cement Limited,265.39,0.5839814202386704,102216957,27127358218.23,102216957,27127358218.23,,252996.0
2025-09-09,PK0100601019,PKGP,Pakgen Power Limited,106.04,0.3397499647931696,148832636,15782212721.44,148832636,15782212721.44,,2827.0
2025-09-09,PK0010001011,PKGS,Packages Limited,701.26,0.4047900108956627,26813851,18803481152.26,26813851,18803481152.26,,5701.0
2025-09-09,PK0023901017,POL,Pakistan Oilfields Limited,680.32,1.903024340455737,129939017,88400112045.44,129939017,88400112045.44,,332240.0
2025-09-09,PK0029101018,POML,Punjab Oil Mills Limited,203.56,0.01360653905001593,3105015,632056853.4,3105015,632056853.4,,1566.0
2025-09-09,PK0081801018,PPL,Pakistan Petroleum Limited,192.58,2.774391103050073,669213931,128877218831.98,669213931,128877218831.98,,14851437.0
2025-09-09,PK0008501014,PSEL,Pakistan Services Limited,948.83,0.5314668059135136,26019336,24687926576.88,26019336,24687926576.88,,350.0
2025-09-09,PK0022501016,PSO,Pakistan State Oil Company Limited,415.95,2.101907300548785,234736650,97638709567.5,234736650,97638709567.5,,3484491.0
2025-09-09,PK0104801011,PSX,Pakistan Stock Exchange Limited,37.17,0.3847921346890206,480885960,17874531133.2,480885960,17874531133.2,,1139873.0
2025-09-09,PK0067901022,PTC,Pakistan Telecommunication Company Ltd,24.15,0.308412903401143,593231054,14326529954.1,593231054,14326529954.1,,3334489.0
2025-09-09,PK0032001015,RMPL,Rafhan Maize Products Company Limited,9515.0,0.1891927384835921,923643,8788463145.0,923643,8788463145.0,,153.0
2025-09-09,PK0075801016,SAZEW,Sazgar Engineering Works Limited,1634.03,0.7441952567622417,21156087,34569680840.61,21156087,34569680840.61,,72558.0
2025-09-09,PK0087901010,SCBPL,Standard Chartered Bank (Pak) Ltd,74.1,0.308793777848025,193579251,14344222499.1,193579251,14344222499.1,,21312.0
2025-09-09,PK0061701014,SEARL,The Searle Company Limited,116.12,0.6393070045690337,255747212,29697366257.44,255747212,29697366257.44,,12255005.0
2025-09-09,PK0008901016,SNGP,Sui Northern Gas Pipelines Limited,131.49,0.8078568578019015,285397499,37526917143.51,285397499,37526917143.51,,10486661.0
2025-09-09,PK0016401017,SRVI,Service Industries Limited,1400.0,0.7080623158990639,23493727,32891217800.0,23493727,32891217800.0,,14995.0
2025-09-09,PK0109001013,SYS,Systems Limited,137.19,2.816958939884947,953820238,130854598451.22,953820238,130854598451.22,,1508001.0
2025-09-09,PK0028801014,TGL,Tariq Glass Industries Limited,269.77,0.3999406571489785,68866875,18578216868.75,68866875,18578216868.75,,709031.0
2025-09-09,PK0011301014,THALL,Thal Limited,603.74,0.5265708806204822,40514955,24460498931.7,40514955,24460498931.7,,16833.0
2025-09-09,PK0133901014,TPLRF1,TPL REIT Fund I,14.68,0.3769354713462988,1192750000,17509570000.0,1192750000,17509570000.0,,12238.0
2025-09-09,PK0079201015,TRG,TRG Pakistan Limited,58.59,0.4471323397263096,354503932,20770385375.88,354503932,20770385375.88,,4182459.0
2025-09-09,PK0081901016,UBL,United Bank Limited,378.58,7.143228313867452,876486713,331820339807.54,876486713,331820339807.54,,1335407.0
2025-09-09,PK0068801015,UNITY,Unity Foods Limited,27.69,0.2135296809089901,358215000,9918973350.0,358215000,9918973350.0,,4535352.0
2025-09-09,PK0076901013,UPFL,Unilever Pakistan Foods Limited,32317.25,0.2169107834404873,311785,10076033791.25,311785,10076033791.25,,51.0
2025-09-09,PK0039401010,YOUW,Yousaf Weaving Mills Limited,5.63,0.009889858575639518,81600000,459408000.0,81600000,459408000.0,,1418763.0
2025-09-10,PK0083501012,ABL,Allied Bank Limited,173.34,0.4261735045233707,114507383,19848709769.22,114507383,19848709769.22,,40298.0
2025-09-10,PK0025701019,ABOT,Abbott Laboratories (Pakistan) Limited,1184.0,0.5374508923872495,21141360,25031370240.0,21141360,25031370240.0,,45133.0
2025-09-10,PK0086301014,AGL,Agritech Limited,72.19,0.09285794891163288,59908422,4324788984.18,59908422,4324788984.18,,277692.0
2025-09-10,PK0113801010,AGP,AGP Limited,188.88,0.3406586527539897,84000000,15865920000.0,84000000,15865920000.0,,67004.0
2025-09-10,PK0004901010,AICL,Adamjee Insurance Company Limited,72.63,0.4366447470973152,280000000,20336400000.0,280000000,20336400000.0,,616070.0
2025-09-10,PK0122801019,AIRLINK,Air Link Communication Limited,155.63,0.3962431288269142,118580769,18454725079.47,118580769,18454725079.47,,1692447.0
2025-09-10,PK0051301015,AKBL,Askari Bank Limited,85.38,0.7970574474744068,434789762,37122349879.56,434789762,37122349879.56,,7829038.0
2025-09-10,PK0082901015,APL,Attock Petroleum Limited,524.63,0.2802938158124837,24883200,13054473216.0,24883200,13054473216.0,,31069.0
2025-09-10,PK0009201010,ATLH,Atlas Honda Limited,1221.18,0.3253594477302084,12408794,15153371056.92,12408794,15153371056.92,,12190.0
2025-09-10,PK0024501014,ATRL,Attock Refinery Limited,662.83,0.606931552013266,42646500,28267379595.0,42646500,28267379595.0,,656768.0
2025-09-10,PK0107501014,AVN,Avanceon Limited,48.71,0.131015994739636,125271427,6101971209.17,125271427,6101971209.17,,2619720.0
