as_of_date,trading_date,symbol,company,closing_price,free_float_shares,ord_shares,free_float_pct,free_float_market_cap,avg_volume_6m,trading_days_ratio,listing_days_in_sample,is_defaulter_unknown,is_suspended_unknown,is_cdc_eligible_unknown,impact_cost_avg_6m_unknown,elig_listing_age,elig_free_float_min,elig_trading_ratio,elig_defaulter,elig_suspension,elig_cdc,elig_impact_cost,eligible,score_ff_mcap,score_liquidity_proxy,final_score,rank,is_constituent
2022-06-30,2022-06-30,DGKC,D. G. Khan Cement Co. Ltd.,62.5,219059559.0,219059559.0,1.0,13691222437.5,1553196.056910569,1.0,182,,,,,True,True,True,True,True,True,True,True,0.09457011506078095,0.18161995648202153,0.13809503577140125,21.0,True
2022-06-30,2022-06-30,EFERT,Engro Fertilizers Limited,88.64,600884719.0,600884719.0,1.0,53262421492.16,1872744.3983739838,1.0,182,,,,,True,True,True,True,True,True,True,True,0.6231924097645978,0.21970022807056802,0.4214463189175829,8.0,True
2022-06-30,2022-06-30,ENGRO,Engro Corporation Limited.,257.09,316889777.0,316889777.0,1.0,81469192768.93,358146.9593495935,1.0,182,,,,,True,True,True,True,True,True,True,True,1.0,0.03920709341297758,0.5196035467064888,3.0,True
2022-06-30,2022-06-30,EPCL,Engro Polymer & Chemicals Ltd.,79.63,318123167.0,318123167.0,1.0,25332147788.21,2424610.886178862,1.0,182,,,,,True,True,True,True,True,True,True,True,0.2500784852486053,0.2854656319527631,0.2677720586006842,17.0,True
2022-06-30,2022-06-30,FFC,Fauji Fertilizer Company Limited,110.22,699731036.0,699731036.0,1.0,77124354787.92,908295.162601626,1.0,182,,,,,True,True,True,True,True,True,True,True,0.9419583364035736,0.10476773096110531,0.5233630336823395,2.0,True
2022-06-30,2022-06-30,GGL,Ghani Global Holdings Limited.,16.51,160963450.0,160963450.0,1.0,2657506559.5,10221380.628571428,0.5691056910569106,107,,,,,True,True,False,True,True,True,True,False,,,,,
2022-06-30,2022-06-30,HBL,Habib Bank Limited,91.34,733426254.0,733426254.0,1.0,66991154040.36,1011415.8536585366,1.0,182,,,,,True,True,True,True,True,True,True,True,0.8065913028074868,0.11705652552615343,0.4618239141668201,5.0,True
2022-06-30,2022-06-30,HUBC,The Hub Power Company Limited,68.17,972865790.0,972865790.0,1.0,66320260904.3,1488648.8699186991,1.0,182,,,,,True,True,True,True,True,True,True,True,0.7976289999822629,0.1739279296679549,0.4857784648251089,4.0,True
2022-06-30,2022-06-30,KAPCO,Kot Addu Power Company.,27.53,456067621.0,456067621.0,1.0,12555541606.13,1460163.731707317,1.0,182,,,,,True,True,True,True,True,True,True,True,0.07939882327604919,0.17053338286993655,0.12496610307299287,23.0,True
2022-06-30,2022-06-30,LUCK,Lucky Cement Limited.,459.04,113181250.0,113181250.0,1.0,51954721000.0,371936.60162601626,1.0,182,,,,,True,True,True,True,True,True,True,True,0.6057231479917599,0.040850391953005216,0.32328676997238254,13.0,True
2022-06-30,2022-06-30,MARI,Mari Petroleum Company Ltd.,1739.74,26680500.0,26680500.0,1.0,46417133070.0,29142.959349593497,1.0,182,,,,,True,True,True,True,True,True,True,True,0.5317478197577767,0.0,0.26587390987888837,18.0,True
2022-06-30,2022-06-30,MCB,MCB Bank Limited,122.98,414771002.0,414771002.0,1.0,51008537825.96,525426.4634146341,1.0,182,,,,,True,True,True,True,True,True,True,True,0.5930833106196278,0.059141632634247265,0.3261124716269376,12.0,True
2022-06-30,2022-06-30,MEBL,Meezan Bank Limited,112.98,406732800.0,406732800.0,1.0,45952671744.0,923471.8455284553,1.0,182,,,,,True,True,True,True,True,True,True,True,0.525543190688737,0.10657632181474642,0.3160597562517417,14.0,True
2022-06-30,2022-06-30,MLCF,Maple Leaf Cement Factory Ltd.,27.35,494255804.0,494255804.0,1.0,13517896239.4,4020981.113821138,1.0,182,,,,,True,True,True,True,True,True,True,True,0.09225469134957752,0.4757035519685289,0.2839791216590532,16.0,True
2022-06-30,2022-06-30,MTL,Millat Tractors Limited,872.59,48433897.0,48433897.0,1.0,42262934183.23,58925.84285714286,0.5691056910569106,107,,,,,True,True,False,True,True,True,True,False,,,,,
2022-06-30,2022-06-30,NETSOL,NetSol Technologies Limited,99.74,31442923.0,31442923.0,1.0,3136117140.02,1098983.5285714285,0.5691056910569106,107,,,,,True,True,False,True,True,True,True,False,,,,,
2022-06-30,2022-06-30,NRL,National Refinary Ltd.,252.57,26178746.0,26178746.0,1.0,6611965877.22,700966.3983739837,1.0,182,,,,,True,True,True,True,True,True,True,True,0.0,0.08006055953987525,0.04003027976993762,26.0,True
2022-06-30,2022-06-30,OGDC,Oil & Gas Development Company Limited,78.67,645139260.0,645139260.0,1.0,50753105584.2,2617308.3414634145,1.0,182,,,,,True,True,True,True,True,True,True,True,0.5896710516786239,0.30842920421870673,0.4490501279486653,6.0,True
2022-06-30,2022-06-30,POL,Pakistan Oilfields Limited,405.81,129809470.0,129809470.0,1.0,52677981020.7,161651.28455284552,1.0,182,,,,,True,True,True,True,True,True,True,True,0.6153850076508984,0.015790890944308016,0.3155879492976032,15.0,True
2022-06-30,2022-06-30,PPL,Pakistan Petroleum Limited.,67.51,667332135.0,667332135.0,1.0,45051592433.85,1485647.569105691,1.0,182,,,,,True,True,True,True,True,True,True,True,0.5135058851730849,0.1735702675078108,0.34353807634044786,10.0,True
2022-06-30,2022-06-30,PSO,Pakistan State Oil Co Ltd.,171.84,211262985.0,211262985.0,1.0,36303431342.4,988230.8780487805,1.0,182,,,,,True,True,True,True,True,True,True,True,0.3966412689603408,0.11429359405872656,0.25546743150953366,20.0,True
2022-06-30,2022-06-30,SEARL,The Searle Company Ltd.,109.02,140423707.0,140423707.0,1.0,15308992537.14,357937.69918699184,1.0,182,,,,,True,True,True,True,True,True,True,True,0.11618152342861025,0.03918215607865114,0.07768183975363069,25.0,True
2022-06-30,2022-06-30,SYS,Systems Limited,329.86,165693794.0,165693794.0,1.0,54655754888.84,303087.34146341466,1.0,182,,,,,True,True,True,True,True,True,True,True,0.6418056212678187,0.03264569117547814,0.3372256562216484,11.0,True
2022-06-30,2022-06-30,TRG,TRG Pakistan Ltd.,77.33,463582065.0,463582065.0,1.0,35848801086.45,8420583.674796747,1.0,182,,,,,True,True,True,True,True,True,True,True,0.3905679708323233,1.0,0.6952839854161617,1.0,True
