date,idx_return,idx_log_return,idx_total_volume,idx_avg_wt_change,idx_num_companies,idx_rolling_vol_30d,oil_price,oil_log_return,usdpkr,usdpkr_log_return,interest_rate,cpi_yoy,nav_akd,nav_return_akd,nav_vol_akd,nav_nbp,nav_return_nbp,nav_vol_nbp,nav_nti,nav_return_nti,nav_vol_nti
2022-04-21,3.6624448842890063,0.3035726848389239,58248646.0,0.027703448275862,30.0,0.7107580278695581,108.33,0.01422419743138168,176.39,0.0013047796490159925,12.25,12.7,13.8053,-0.006282153408550502,0.17096251806544244,10.4704,-0.00814219009489609,9.565155998349468,11.2559,-0.010165024680674466,0.1678653441335969
2022-04-22,3.690671979002952,0.2983407068601342,63203239.0,0.0276724137931034,30.0,0.6266105866752207,106.65,-0.015629679040116428,177.11,0.004073555845155323,12.25,12.7,13.7755,-0.0021609243819003935,0.17061598184981827,10.4183,-0.004988353323715741,9.565176067973582,11.1682,-0.007821981452828067,0.16989078947383224
2022-04-25,3.770806353160292,0.3039472986035138,86733106.0,0.0276793103448275,30.0,0.5462540685419148,102.32,-0.04144728764677239,177.41,-0.0003381424739162941,12.25,12.7,13.9293,0.011168218767954841,0.1633096631502388,10.4408,-1.9155436792503617e-05,9.565136022389824,11.1964,0.0,0.16904052926506377
2022-04-26,3.7866348979379305,0.3089843819109538,46472750.0,0.0278448275862068,30.0,0.5437753289434876,104.99,0.0257599502562627,177.62,0.001182998757800727,12.25,12.7,13.8537,-0.005442190302685087,0.16463197008465533,10.5573,0.011096355896584148,9.565176269928001,11.3492,0.01355495880137415,0.17260763052921504
2022-04-27,3.812798240572247,0.3046295969336351,93472385.0,0.0276999999999999,30.0,0.5442717344595036,105.32,0.003138227101258769,177.83,0.0011816009252113109,12.25,12.7,13.7688,-0.006147181996477142,0.16612642499488756,10.4939,-0.006023427803460764,9.565201746210262,11.2707,-0.006940818937689965,0.17440671164794275
2022-04-28,3.853602055763357,0.3071744526408176,96606040.0,0.027651724137931,30.0,0.5423230354881294,107.59,0.02132437197770934,177.5,-0.0018574288400988522,12.25,12.7,13.686,-0.006031750443328009,0.16677085672438213,10.4289,-0.006213337518241547,9.565205704374451,11.1903,-0.007159106308132884,0.1757693712589131
2022-05-06,3.982861729764636,0.319429004108287,60282291.0,0.0276103448275862,30.0,0.41825062472312835,112.39,0.013346071173854272,177.5,-0.0018574288400988522,12.25,13.4,13.5631,-0.008954779783207705,0.16937077883548096,10.3574,-1.930967897712209e-05,9.564628891123606,11.1154,-8.996486872108336e-06,0.1464298311580527
2022-05-10,4.164896561667423,0.3371601103386706,70763269.0,0.027651724137931,30.0,0.37265297630718647,102.46,-0.03340041760532449,178.51,-0.0006720054013323203,12.25,13.4,13.1697,0.0023947190808489135,0.18950583052860837,9.9522,-0.0318033329829285,9.564936112610694,10.6405,-0.03325506986315989,0.16775700452930556
2022-05-11,4.279439216760624,0.3521767122920109,98575793.0,0.0278793103448275,30.0,0.3617116895463904,107.51,0.04811138798608047,178.98,0.002629445695251348,12.25,13.4,12.9832,-0.014262522432928018,0.1890511309549282,10.0051,0.00530133073033093,9.564950975245818,10.6681,0.0025905048135161247,0.16803645422786528
2022-05-12,4.202514608308417,0.3417026389784929,70884521.0,0.0275758620689655,30.0,0.3635770635568313,107.45,-0.0005582434086172022,179.22,0.0013400337013614204,12.25,13.4,12.9917,0.0006544780001777973,0.1881728306957223,9.9187,-0.008673098666151412,9.564311782582303,10.5661,-0.009607217087252139,0.12258392374191673
2022-05-13,4.137173187265809,0.3400546419760571,68939178.0,0.0276241379310344,30.0,0.36167905823140656,111.55,0.03744729779002204,179.22,0.0013400337013614204,12.25,13.4,13.1644,0.013205524500680476,0.19303007732194402,9.8986,-0.0020285313228867756,9.56427945389115,10.5348,-0.0029667002788267604,0.12140168515913337
2022-05-16,4.179297505858507,0.3459731416074211,90602910.0,0.027503448275862,30.0,0.35342862878765424,114.24,0.023828577712732765,180.07,0.0035047739694612293,12.25,13.4,12.9218,-0.01857002354516352,0.18390689788314749,10.0044,-1.9991004048775582e-05,0.11814902161663779,10.6826,0.0,0.12958617971215283
2022-05-17,4.199881279707611,0.3461000520096284,62702609.0,0.0275551724137931,30.0,0.35464569596891987,111.93,-0.020427822690098015,180.57,0.0027728500463749667,12.25,13.4,12.9391,0.0013379273405530418,0.1834096014531576,9.8066,-0.01996936783688947,0.1291690498588312,10.4545,-0.021583741867497844,0.14111825012652146
2022-05-18,4.047414703705538,0.3304373088308238,81006610.0,0.0273655172413793,30.0,0.34820411393005646,109.11,-0.025517128234168903,181.25,0.0037587795069950066,12.25,13.4,13.0263,0.006716655843874611,0.1837814145796209,9.8283,0.0022103508380368715,0.1296966976493331,10.4745,0.0019112242427219274,0.14156242598868748
2022-05-19,4.024260132327075,0.3325936226725994,53969636.0,0.0273758620689655,30.0,0.34185309984076,112.04,0.02649940272490047,181.73,0.002644775358385764,12.25,13.4,13.0132,-0.001006163797704794,0.17799197280864074,9.8901,0.006268277583382245,0.13007351437457826,10.5378,0.006025060701545151,0.1422367936059886
2022-05-20,4.0497157950248015,0.3368074839317074,31761494.0,0.0274689655172413,30.0,0.34384793418454745,112.55,0.0045416169608333895,181.73,0.002644775358385764,12.25,13.4,13.0465,0.0025556716404865855,0.1782862039012782,9.8864,-0.0003741814823826544,0.12974570656644438,10.5337,-0.00038915122812737936,0.1421311095589973
2022-05-23,4.058323172261034,0.3386763723678662,36235052.0,0.0276068965517241,30.0,0.35184760278267757,113.42,0.007700175233140675,181.78,0.00027509559745454135,12.25,13.4,12.8496,-0.01517655607719697,0.1409153829564013,9.884,-3.0351623561221793e-05,0.12795384449227837,10.5487,-1.8959502503191804e-05,0.13928517687889752
2022-05-24,4.150245030944139,0.3381387230056811,55893489.0,0.0275689655172413,30.0,0.3517600507910719,113.56,0.0012335890188884457,182.19,0.0022529338869693807,13.75,13.4,12.7033,-0.01145088022105074,0.1429515394194108,9.7357,-0.015117746391642619,0.13346440451515168,10.3735,-0.0167481522296565,0.145528018213466
2022-05-25,4.210456545317502,0.3332765336318658,80144827.0,0.0274999999999999,30.0,0.3421596677784054,114.03,0.00413024006449665,182.34,0.0008229775791630981,13.75,13.4,12.7201,0.0013216172852836678,0.14060302947548245,9.677,-0.006047605835915634,0.1337003044382693,10.2557,-0.011420828770613628,0.14754319449387376
2022-05-26,4.126691374369607,0.322513546140169,93997694.0,0.0273448275862068,30.0,0.31662707549902175,117.4,0.02912533572472895,182.64,0.0016439260647832588,13.75,13.4,12.8761,0.012189460277186464,0.1467855778556389,9.6584,-0.0019239328627648445,0.1273415172892133,10.2286,-0.0026459303769687083,0.1390451338211078
2022-05-27,4.085100209571311,0.3213011063029405,169959339.0,0.0272,30.0,0.28947402843505854,119.43,0.01714351828633951,182.64,0.0016439260647832588,13.75,13.4,12.971,0.007343216565055954,0.1496126036948542,9.7678,0.011263258542271656,0.13344504728013967,10.3554,0.0123204045798005,0.1458989109497713
2022-05-30,4.026465596277016,0.3198859429591704,57471642.0,0.0272103448275862,30.0,0.2592940813015539,121.67,0.01858203611902213,184.09,0.003319098729499626,13.75,13.4,13.0236,0.004077838398080863,0.15093369987394537,9.8211,-3.054600992992483e-05,0.13419261702086507,10.4253,0.0,0.147446950248681
2022-05-31,4.008996872037987,0.3229944923045905,59993220.0,0.0272103448275862,30.0,0.25144805808914544,122.84,0.009570233773263851,185.23,0.006173527676160868,13.75,13.8,13.0362,0.0009670067292808426,0.15018648509002386,9.8945,0.007445914820524376,0.13676168882102016,10.5039,0.007511072523157288,0.14998027382930357
2022-06-01,4.184965607089715,0.3285890127005097,64914402.0,0.0272068965517241,30.0,0.24885998986959554,116.29,-0.05479562426766969,186.13,0.004847058175610102,13.75,13.8,12.9396,-0.007437726293223364,0.150501770458362,9.92,0.0025738740899599686,0.13721596837641856,10.4285,-0.0072041740178376565,0.15064598899399595
2022-06-02,4.350202267623607,0.3336380098520555,54003200.0,0.0272275862068965,30.0,0.24367470877490632,117.61,0.011286994557993233,188.18,0.010953597268377798,13.75,13.8,12.7848,-0.012035411405127915,0.15319991961019294,9.8107,-0.011079294505781628,0.13993832031702474,10.3008,-0.012320880632200637,0.15334408404363392
2022-06-03,4.508689134676269,0.3373644023946937,66958512.0,0.0275896551724137,30.0,0.2340319742189637,119.72,0.017781617121553066,188.18,0.010953597268377798,13.75,13.8,12.5105,-0.021688673583063013,0.16274957833448253,9.6792,-0.01349437354586878,0.14383580597187726,10.1029,-0.019399050775827036,0.1606881484657129
2022-06-06,4.359775672779758,0.3246994865486357,76920304.0,0.0272793103448275,30.0,0.22514266566375246,119.51,-0.0017556331057085443,182.93,-0.009521031635581339,13.75,13.8,12.5877,0.006183828645018498,0.1596940792724428,9.4917,-0.00018962138986079274,0.15110000385321815,10.1029,0.0,0.1594528519400928
2022-06-07,4.448293331629085,0.3307450480346195,39735719.0,0.0272413793103448,30.0,0.21962878260026175,120.57,0.008830447250429627,182.02,-0.004986994853997244,13.75,13.8,12.5852,-0.00019862630115869114,0.15966894619226735,9.583,0.009572962850153329,0.15505211481533862,10.1896,0.008545080946887664,0.1626647884060107
2022-06-08,4.397605678078691,0.3309421106583178,49032391.0,0.0270172413793103,30.0,0.20965293063062315,123.58,0.024658222503614165,181.82,-0.0010993844554976057,13.75,13.8,12.5806,-0.00036557550733381296,0.159577340880896,9.5656,-0.0018173657383919817,0.1549089716079779,10.1733,-0.0016009510906078916,0.16251265260979758
2022-06-09,4.349017003396889,0.3287410747998084,58504729.0,0.0269103448275862,30.0,0.2005234378510939,123.07,-0.004135420448588215,181.69,-0.0007152485793629854,13.75,13.8,12.6341,0.00424356270626727,0.16070543405969556,9.5894,0.0024849921427774705,0.12782591853394698,10.1938,0.0020130511386311015,0.134432965892947
2022-06-10,4.347496186603655,0.3293198999870396,22279557.0,0.0267758620689655,30.0,0.19025098455436246,122.01,-0.008650290597002362,181.69,-0.0007152485793629854,13.75,13.8,12.7164,0.006492991391873244,0.16168412777678084,9.6169,0.0028636456571783826,0.12693441948587508,10.2961,0.009985490414936002,0.13801537984863324
2022-06-13,4.431995858500856,0.339036845230516,43028600.0,0.0264413793103448,30.0,0.18058735562201592,122.27,0.0021287055688558125,181.55,-0.00016523008326637463,13.75,13.8,12.3761,-0.027093849655296622,0.15460560292721726,9.674,-0.00019638344447329254,0.12207864807514113,10.2961,0.0,0.12827527654476775
2022-06-14,4.326453184395603,0.3351396339978183,35682608.0,0.0264551724137931,30.0,0.16743597761247386,121.17,-0.009037195912667509,182.54,0.005438229228386411,13.75,13.8,12.4278,0.004168705314135535,0.15512759152797748,9.3688,-0.03205685465500091,0.151366858139832,9.9406,-0.03513780173657357,0.16147942449751865
2022-06-15,4.256078471453892,0.3363180488531214,36512749.0,0.0264206896551724,30.0,0.15192529109231492,118.51,-0.0221971730430739,184.44,0.010354880249773539,13.75,13.8,12.5424,0.009179005744925488,0.15380929318564396,9.4218,0.005641133391035588,0.15295260663579077,9.9992,0.005877708774076742,0.1631285583849706
2022-06-16,4.13617558770124,0.3350711760824466,49441978.0,0.0262586206896551,30.0,0.13257655556949008,119.81,0.010909809451450397,185.92,0.007992266325041488,13.75,13.8,12.6284,0.006833341383193705,0.15547320495441896,9.5238,0.010767775687287649,0.14741608121181957,10.1061,0.01063411213870033,0.15645668520361813
2022-06-17,4.195059779047764,0.3326420139315121,97242964.0,0.026051724137931,30.0,0.12625392131386765,113.12,-0.057457952503545094,185.92,0.007992266325041488,13.75,13.8,12.7504,0.009614397825832325,0.15296099786752057,9.6122,0.009239196157817655,0.1501188165993479,10.1955,0.008807244540090103,0.1588792474956682
2022-06-20,4.290543460679875,0.3391532818542011,47711867.0,0.0262103448275862,30.0,0.12010390012874639,114.13,0.008888947417245994,186.7,-0.001445125629505948,13.75,13.8,12.6423,-0.008482937413488621,0.14554388955515155,9.674,0.0,0.15021406286124853,10.2774,0.0,0.1596178269989227
2022-06-21,4.219338697586409,0.3232140084759327,95245709.0,0.0259206896551724,30.0,0.12370287429521215,114.65,0.004545859738404995,186.75,0.0002677734652497635,13.75,13.8,12.864,0.017384378245664002,0.15466842397021494,9.5846,-0.009284230646700229,0.15222687558740863,10.1787,-0.009650008157241022,0.16159968786539208
2022-06-22,4.225653291305761,0.3240158376443834,80415295.0,0.0260448275862068,30.0,0.11340127136379338,111.74,-0.025709265272910863,186.04,-0.0038091196570304835,13.75,13.8,12.8438,-0.0015715078036410703,0.15330986453676942,9.7425,0.01634011447663594,0.16033564774392287,10.3398,0.015703224940833257,0.1688520884797259
2022-06-23,4.16418819411679,0.3147211080408965,109986596.0,0.0258758620689655,30.0,0.1213409560090476,110.05,-0.015239936058532,185.62,-0.0022601311886494457,13.75,13.8,12.921,0.00599269010711361,0.15443510164413757,9.7251,-0.0017875860027350473,0.1543022405718436,10.3473,0.0007250895803274933,0.1618399732684688
2022-06-24,4.361524403367086,0.3225513036786818,127300039.0,0.0259275862068965,30.0,0.1215189491141447,113.12,0.027514394175791945,185.62,-0.0022601311886494457,13.75,13.8,12.4198,-0.03956192142398737,0.19158997179648843,9.7617,0.0037563933572457306,0.15359795335051493,10.3993,0.005012880075978073,0.1588173480190412
2022-06-27,4.531010418114009,0.3286121373644543,67314190.0,0.0259724137931034,30.0,0.11325719623078463,115.09,0.01726522883213712,185.87,0.0022622006846617602,13.75,13.8,12.4198,-0.03956192142398737,0.19158997179648843,9.3625,-5.340311341411566e-05,0.1913964355724239,9.952,-2.0096261091257506e-05,0.19913287096059631
2022-06-28,4.523428850092625,0.3330210106014655,69688482.0,0.0259206896551724,30.0,0.10361038273981743,117.98,0.02480068759452949,185.63,-0.001292059399129749,13.75,13.8,12.4198,-0.03956192142398737,0.19158997179648843,9.523,0.016997576368571077,0.19882537115456825,10.1484,0.019542521597216235,0.20829774494124384
2022-06-29,4.475894098299284,0.3314248291318946,48070017.0,0.0256551724137931,30.0,0.10367462635630723,116.26,-0.014686056301724641,185.69,0.0003231713913723252,13.75,13.8,12.4198,-0.03956192142398737,0.19158997179648843,9.4945,-0.0029972416285744905,0.19888189334503842,10.1017,-0.004612331078831616,0.20855387956129717
2022-06-30,4.44051777998393,0.3300307014794569,54058857.0,0.0256620689655172,30.0,0.10342012856981138,114.81,-0.012550474167483896,185.69,0.0003231713913723252,13.75,21.3,12.5729,0.012283937868491123,0.1912620139166697,9.3779,-0.01235682622721802,0.1997435816498527,9.946,-0.015533266222661513,0.21101274991316382
2022-07-01,4.458854059907246,0.3311994891175176,30429714.0,0.0258275862068965,30.0,0.10151265919068514,111.63,-0.028088757079079842,185.69,0.0003231713913723252,13.75,21.3,12.5997,0.0021293001220177824,0.18867693678255762,9.453,0.00797629408713065,0.20137563707001097,10.0301,0.00842011172132706,0.21240231559406877
2022-07-04,4.447203590744953,0.3303531245385203,20434831.0,0.0259379310344827,30.0,0.09806686333595047,113.5,0.016613005894816613,187.53,0.00481078541679265,13.75,21.3,12.5138,-0.00680922151020105,0.1856853760888423,9.4829,-6.32697823728615e-05,0.1883507427219448,10.0828,-9.917830772061484e-06,0.2029906100234757
2022-07-05,4.621580840979331,0.3350587058236433,22073130.0,0.0260620689655172,30.0,0.09612958690222798,102.77,-0.09930935528447563,188.66,0.006007620609876528,13.75,21.3,12.4397,-0.005939064083791787,0.1845163510979899,9.4202,-0.00663385687447356,0.18931764234443627,10.0132,-0.006926779287953085,0.20396134584072986
2022-07-06,4.5626554490067806,0.3345236890024418,21210242.0,0.0260482758620689,30.0,0.09661989127562184,100.69,-0.020446991709458195,190.02,0.007182876556896353,13.75,21.3,12.4562,0.0013255196571225487,0.18464526270559384,9.3554,-0.006902603089948017,0.19029368854817605,9.9516,-0.006170880296922258,0.20466611596529002
2022-07-07,4.492172095465204,0.3293107424505978,31528459.0,0.0259862068965517,30.0,0.09429217600240752,104.65,0.03857495896448526,190.02,0.007182876556896353,13.75,21.3,12.5111,0.004397759347769683,0.18472927604113443,9.3802,0.0026473680569985046,0.18816038952575675,9.971,0.001947537583634661,0.20301821119962943
2022-07-13,4.284772745102643,0.3124419021682386,50157972.0,0.0259,30.0,0.09799720520552221,99.57,0.0008037777987246716,192.53,0.003955248455819803,15.0,21.3,12.6645,0.012250498788894804,0.18781186625009696,9.456,-6.344976367095012e-05,0.18839781282708137,10.0309,0.0,0.20135337482101356
2022-07-14,4.284242021444551,0.3109354316258204,60168398.0,0.0259655172413793,30.0,0.11186395999489265,99.1,-0.004731473064050657,194.18,0.00853357820075479,15.0,21.3,12.8097,0.011399892635134702,0.18782050935659556,9.6166,0.01684131118921505,0.17023982458392847,10.1743,0.014194604137451241,0.17778089682782186
2022-07-15,4.296267549772368,0.3142901820375849,40809661.0,0.0259,30.0,0.11724123010625856,101.16,0.020573980465822057,194.18,0.00853357820075479,15.0,21.3,12.7274,-0.006445546669727867,0.17738509177074033,9.7153,0.010211190582012687,0.17186030607738115,10.3063,0.012890425845805333,0.18066846271407275
2022-07-18,4.4199673836977125,0.3229861609686348,37505500.0,0.0260206896551724,30.0,0.11782941701416014,106.27,0.04927960358283945,198.39,0.013447542357007156,15.0,21.3,12.5141,-0.016869712415642755,0.18352592424889014,9.6472,-5.182716677590734e-05,0.16766169181631818,10.2438,0.0,0.1761011060330869
2022-07-19,4.691157994880233,0.3442375628889132,59383099.0,0.0262724137931034,30.0,0.12629065803548428,107.35,0.010111498940186316,200.0,0.008082576193355968,15.0,21.3,12.2199,-0.023790238190357072,0.19585248868921482,9.4658,-0.01898241479486223,0.1763711607148127,10.0523,-0.01887118048010387,0.1843019810642606
2022-07-20,4.712538165630392,0.3455809749760984,44903064.0,0.0264241379310344,30.0,0.13515568144827178,106.92,-0.00401363305407173,200.14,0.0006997551142732649,15.0,21.3,12.2376,0.0014474090230084768,0.1959725120846975,9.2127,-0.0271023360989292,0.1921855908928836,9.7898,-0.026460436718451077,0.19876883673051163
2022-07-21,4.865689541217903,0.3545765196080925,48657041.0,0.0266931034482758,30.0,0.1535578001626024,103.86,-0.029037052854545404,200.93,0.003939467034151786,15.0,21.3,12.0501,-0.015440220769502331,0.19973212774929539,9.2668,0.005855153500722814,0.19195392309070713,9.8461,0.005734410368575778,0.19836893223475316
2022-07-22,4.637018644812295,0.3367563598921473,55909749.0,0.0266310344827586,30.0,0.15467211729340297,103.2,-0.00637498536871051,200.93,0.003939467034151786,15.0,21.3,12.1229,0.006023267289704124,0.19957177283674515,9.1663,-0.01090440520978245,0.18658036364884364,9.7593,-0.008854761151697286,0.1929804169357998
2022-07-25,4.751461587827237,0.3364437829970489,21256300.0,0.0264172413793103,30.0,0.15360803918611352,105.15,0.018719049101246353,201.92,0.0025289478680583046,15.0,21.3,12.0514,-0.005882394236764677,0.18495317972306283,9.199,-6.522235389790518e-05,0.14382624984199296,9.7593,0.0,0.14526211768863875
2022-07-26,4.670003484784459,0.3342324518587423,44712985.0,0.0263655172413793,30.0,0.1533880749185702,104.4,-0.0071582267001704765,202.01,0.0004456217735218388,15.0,21.3,12.0658,0.0011941686191802876,0.18444697025291154,9.1281,-0.007737214692888195,0.14529304247251543,9.6631,-0.009906168824830641,0.1476928637925501
2022-07-27,4.592565143648715,0.3264186638794533,39096707.0,0.0263172413793103,30.0,0.15274429947182683,106.62,0.021041435946076645,199.75,-0.011250616479986045,15.0,21.3,12.0893,0.0019457594805412416,0.182160425589503,9.1606,0.0035541109221387196,0.1458394279805699,9.6938,0.0031719981754155346,0.14816265338788726
2022-07-28,4.54634790522287,0.3245842918827147,85061360.0,0.0265,30.0,0.1527773061968335,107.14,0.004865279058199269,199.06,-0.0034602978284665586,15.0,21.3,12.1799,0.007466288207096092,0.18241284290908372,9.1663,0.0006220364801238675,0.13593167685366292,9.7026,0.0009073849378017961,0.13511583375382372
2022-07-29,4.625626675473503,0.3209930080709677,66531582.0,0.0263862068965517,30.0,0.15455368316627927,110.01,0.026434880298530125,199.06,-0.0034602978284665586,15.0,21.3,12.1421,-0.0031082995176220964,0.17955987937734832,9.2854,0.012909558909288991,0.14186630814696663,9.822,0.01223087678723663,0.1404546325666073
2022-08-02,4.541523245019642,0.3186047621153953,60402159.0,0.0263206896551724,30.0,0.15547571045105635,100.54,0.005085517267339858,197.59,-0.001416072658622577,15.0,24.9,12.1526,0.002793424500879209,0.1698353757852048,9.2904,-0.002783945216275674,0.13544211319906838,9.7573,-0.0020271937485357504,0.13003003709051966
2022-08-03,4.335440348601588,0.3117002071259447,92838420.0,0.0261275862068965,30.0,0.16254106535897603,96.78,-0.03811529689925671,197.92,0.0016687318984517066,15.0,24.9,12.4142,0.0212978400411478,0.18266475209505167,9.2993,0.0009575195597554047,0.1355151715093133,9.7781,0.0021294683354355164,0.1303325396100097
2022-08-04,4.2737635756927865,0.3085436252550381,64001026.0,0.026151724137931,30.0,0.1678747604385951,94.12,-0.027869797506010756,200.06,0.010754412912856908,15.0,24.9,12.5198,0.008470412399185378,0.1836433054483371,9.4868,0.019962230199435913,0.14676864632109488,9.9745,0.01988664506187592,0.14238895076570085
2022-08-05,4.039793161635902,0.3041165380273165,137305378.0,0.0258655172413793,30.0,0.18100968788882246,94.92,0.008463867708401044,200.06,0.010754412912856908,15.0,24.9,12.7199,0.015856305142388092,0.14977359723084332,9.5992,0.011778402959439606,0.14884624778312647,10.0744,0.009965716503171134,0.14410935773136263
2022-08-10,3.9615933202787583,0.2972155233199375,121234863.0,0.0260103448275862,30.0,0.21759033640688166,97.4,0.011254055075716597,201.52,-0.0064795577263415055,15.0,24.9,12.8373,0.009218746812676946,0.14798331566090964,9.7041,-6.1827624602448e-05,0.1501958884662144,10.1907,-1.9625544609447057e-05,0.14680803197399195
2022-08-11,4.010214056310229,0.2990530769322626,87143869.0,0.0260137931034482,30.0,0.2288671211324062,99.6,0.022335953942063082,200.77,-0.00372865777886768,15.0,24.9,12.7624,-0.005851647771314965,0.14911399308412204,9.8364,0.013541313847341387,0.15458148516226572,10.3395,0.014495972337602846,0.15226618257458877
2022-08-12,3.965322592448793,0.2939980226439271,107881088.0,0.0258241379310344,30.0,0.2427919310667182,98.15,-0.014665243868082324,200.77,-0.00372865777886768,15.0,24.9,12.9459,0.014275787695199339,0.15440295057443268,9.7635,-0.007438847766433491,0.15661654596978858,10.2609,-0.007630956817922694,0.15429869467212273
2022-08-15,3.8819646659213833,0.2857935151547671,147769590.0,0.0256965517241379,30.0,0.26318057814515533,95.1,-0.03156795117112561,202.35,0.007838897056387514,15.0,24.9,13.1719,0.017337535214479647,0.1581415568086224,9.9193,-7.05670059216754e-05,0.15175794117012273,10.4019,0.0,0.1482947411228412
2022-08-16,3.956964804916664,0.2979691714375983,163932070.0,0.0258896551724137,30.0,0.2674561344329849,92.34,-0.029451552472501624,203.85,0.007385557943387798,15.0,24.9,13.1175,-0.004138556045045363,0.15910596294324955,10.0615,0.014233904633426114,0.15653238020074767,10.551,0.014232160391143174,0.15351387729662144
2022-08-17,3.943276362415303,0.2989047364654112,72914905.0,0.0261103448275862,30.0,0.26988417927366987,93.65,0.01408701181125467,205.16,0.006405733255805358,15.0,24.9,13.1896,0.005481423686102048,0.15929507883376703,10.0507,-0.0010739751034774556,0.1566427492656896,10.5478,-0.00030333478913838533,0.15353330500163892
2022-08-18,3.94496504557781,0.2970399887008665,22950568.0,0.0259931034482758,30.0,0.2745353584971,96.59,0.030910787301107065,206.46,0.006316526516376462,15.0,24.9,13.1309,-0.004460408983179736,0.16023944430567488,10.094,0.004298904097262002,0.14441866919291035,10.6152,0.006369628869272803,0.14219106624617686
2022-08-19,4.027502174125059,0.2987664956178983,53521101.0,0.0260103448275862,30.0,0.27704221899885517,96.72,0.0013449901153326123,206.46,0.006316526516376462,15.0,24.9,13.0684,-0.004771128889759714,0.1579996421582841,10.0613,-0.003244806943176164,0.11624298691706353,10.5621,-0.005014814096362522,0.1163726799059107
2022-08-22,4.177381566651712,0.3059382830727525,49523007.0,0.0261275862068965,30.0,0.2756607715911834,96.48,-0.0024844733276618335,208.75,0.005187082376077202,15.0,24.9,12.9364,-0.010121450482583448,0.15675598187669823,10.011,-5.993227654546436e-05,0.11159542527438066,10.5169,0.0,0.11307672155033466
2022-08-23,4.207780608657955,0.3104605051617546,64650339.0,0.0262586206896551,30.0,0.27276688661639414,100.22,0.03803203655270323,209.96,0.005779672653134102,15.0,24.9,13.0969,0.01233051772553984,0.16041418363666818,9.9211,-0.009020686191310669,0.11651415014713679,10.4256,-0.00871916709220465,0.11748438284841128
2022-08-24,4.174908206764135,0.3109575380044676,61032310.0,0.0264103448275862,30.0,0.2729088305299496,101.22,0.009928596254353307,211.48,0.007213394983150323,15.0,24.9,13.0885,-0.0006415789171168587,0.1513859321890587,10.0963,0.017505217849857722,0.12401753300245842,10.6028,0.016853797194165618,0.12467470436964612
2022-08-25,4.215612868001541,0.3133292831208959,54133003.0,0.0265103448275862,30.0,0.27271172549869405,99.34,-0.018748056106727418,211.93,0.002125600101233276,15.0,24.9,12.9969,-0.007023114578061218,0.13383134897235616,10.092,-0.00042598931708210763,0.12021658520298985,10.6342,0.0029571053238559527,0.11874918374310887
2022-08-26,4.297811747695262,0.3202055535957332,71028170.0,0.0267862068965517,30.0,0.2731622201413334,100.99,0.016473192359261014,211.93,0.002125600101233276,15.0,24.9,12.8639,-0.010285928712046897,0.1385320654752239,10.022,-0.006960354241278385,0.12386559277273164,10.5413,-0.00877434733760585,0.12371068582608138
2022-08-29,4.246719927003438,0.3202347255476793,66584185.0,0.0268896551724137,30.0,0.27257499480507696,105.09,0.03979562383903977,207.47,0.0011574633556518667,15.0,24.9,12.8372,-0.0020466375764309594,0.1288908570667869,9.8695,-6.07915054191157e-05,0.13106675326688486,10.404,0.0,0.12737546050119672
2022-08-30,4.3122172694305485,0.329360054528782,68585664.0,0.0270448275862068,30.0,0.2618419351964191,99.31,-0.056570854962238015,207.94,0.002262825644776026,15.0,24.9,12.7447,-0.007231707037153501,0.13149537742545112,9.8289,-0.004122168043140053,0.13212357884265785,10.3948,-0.0008846664807603919,0.12752620282698737
2022-08-31,4.191800601228961,0.3182412026860495,62373644.0,0.0267689655172413,30.0,0.24496649349304728,96.49,-0.028806894882974856,206.87,-0.005158999894866199,15.0,27.3,12.79,0.0035481166823156133,0.1296168956522997,9.7309,-0.010020636206848083,0.13641482647015746,10.3086,-0.008327182791805417,0.13092340499781385
2022-09-01,4.245331434759873,0.3221745317083751,107515826.0,0.0268344827586206,30.0,0.21370865281693113,92.36,-0.04374539154599777,205.12,-0.008495402922652622,15.0,27.3,12.8221,0.002506629039206587,0.1296033240112897,9.804,0.007484076314949088,0.13688988528632642,10.3509,0.004094974138778754,0.13058462073149582
2022-09-02,4.244938590729035,0.3233229123317804,43442549.0,0.0269068965517241,30.0,0.20370359232873247,93.02,0.007120539309656273,205.12,-0.008495402922652622,15.0,27.3,12.7764,-0.0035705255035340137,0.13061535075965444,9.791,-0.0013268692939318173,0.1371709516459189,10.3502,-6.762925644208182e-05,0.13071629220411235
2022-09-05,4.330055446983683,0.3294564263133755,37765156.0,0.0270655172413793,30.0,0.1973021457229471,95.74,0.028821660168412006,204.56,-0.0014166730099488976,15.0,27.3,12.6414,-0.010591268833708868,0.1337217451841518,9.7421,-6.158646741957226e-05,0.11852524641508504,10.3025,0.0,0.11276729624396822
2022-09-06,4.262553865253233,0.3251539321529364,32370447.0,0.0269310344827586,30.0,0.18990653208715663,92.83,-0.030866320552521722,206.94,0.011567565193873247,15.0,27.3,12.6413,-7.910547528682235e-06,0.13371952609482138,9.6346,-0.011095914468575727,0.12290755274199809,10.1946,-0.010528415893204511,0.11710556080179817
