Date,SYMBOL,ISIN,COMPANY,PRICE,IDX WT %,FF BASED SHARES,FF BASED MCAP,ORD SHARES,ORD SHARES MCAP,VOLUME,ret_21d,wt_rank,vol_63d,turn_63d,next_weight,stay_next,weight_change_next,next_rebalance_date,NAV_AKD,AUM_AKD,FLOW_AKD,NAV_NBP,AUM_NBP,FLOW_NBP,NAV_NTI,AUM_NTI,FLOW_NTI,NAV_TOTAL,AUM_TOTAL,FLOW_TOTAL,NAV_AKD_lag1,NAV_AKD_lag2,AUM_AKD_lag1,AUM_AKD_lag2,FLOW_AKD_lag1,FLOW_AKD_lag2,NAV_NBP_lag1,NAV_NBP_lag2,AUM_NBP_lag1,AUM_NBP_lag2,FLOW_NBP_lag1,FLOW_NBP_lag2,NAV_NTI_lag1,NAV_NTI_lag2,AUM_NTI_lag1,AUM_NTI_lag2,FLOW_NTI_lag1,FLOW_NTI_lag2,NAV_TOTAL_lag1,NAV_TOTAL_lag2,AUM_TOTAL_lag1,AUM_TOTAL_lag2,FLOW_TOTAL_lag1,FLOW_TOTAL_lag2,aum_nav_ratio,flow_to_aum
2023-03-31,PAEL,PK0034601010,Pak Elektron Limited,11.3,0.48,428006078,4836468681.4,428006078,4836468681.4,6523000.0,-0.6455457967377666,27.0,0.08402572527832178,2397619.0476190476,0.3756033336663042,1,-0.10439666633369576,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-03-31,POL,PK0023901017,Pakistan Oilfields Limited,398.89,5.17,129852653,51796924755.17,129852653,51796924755.17,24603.0,0.14255843263061396,8.0,0.017468663243818492,271763.84126984124,4.597438666949962,1,-0.5725613330500376,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-03-31,PPL,PK0081801018,Pakistan Petroleum Limited.,63.96,4.26,667775912,42710947331.52,667775912,42710947331.52,3139173.0,0.04084621643612696,12.0,0.03334674437240223,7496288.095238095,4.493595999169542,1,0.233595999169542,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-03-31,PRL,PK0004701014,Pakistan Refinery Limited,12.14,0.27,223910879,2718278071.06,223910879,2718278071.06,1081579.0,0.09566787003610111,30.0,0.03340897196103265,2359349.4603174604,0.3023542134958208,1,0.032354213495820794,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-03-31,PSO,PK0022501016,Pakistan State Oil Co Ltd.,117.89,2.49,211262985,24905793301.65,211262985,24905793301.65,772324.0,-0.2742104291079235,18.0,0.023446499889634636,1181576.4603174604,2.355444774809851,1,-0.1345552251901494,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-03-31,SNGP,PK0008901016,Sui Northern Gas Pipelines Limited,39.09,1.11,285397499,11156188235.91,285397499,11156188235.91,637912.0,0.02410269845428359,21.0,0.030283044464208646,3258892.634920635,1.217941898787255,1,0.10794189878725491,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-03-31,SYS,PK0109001013,Systems Limited,462.06,8.7,188667505,87175707360.3,188667505,87175707360.3,148918.0,0.22406485111793994,2.0,0.01751195357576929,488868.3333333333,6.230274633986317,1,-2.469725366013682,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-03-31,TELE,PK0073201011,Telecard Ltd.,8.21,0.25,325491410,2672284476.1,325491410,2672284476.1,10241000.0,-0.2090558766859345,31.0,0.0432198053143583,3863920.634920635,0.0,0,-0.25,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-03-31,TPLP,PK0110601017,TPL Properties Limited,14.2,0.32,225922627,3208101303.4,225922627,3208101303.4,2700526.0,-0.3186180422264876,29.0,0.01986798016612734,4668252.238095238,0.2697954331811638,1,-0.05020456681883623,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-03-31,TREET,PK0022801010,Treet Corporation Ltd.,16.75,0.13,80424505,1347110458.75,80424505,1347110458.75,405500.0,-0.2617893345085941,33.0,0.025514817998483548,551333.3333333334,0.0,0,-0.13,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-03-31,TRG,PK0079201015,TRG Pakistan Ltd.,106.04,4.04,381773466,40483258334.64,381773466,40483258334.64,800952.0,-0.1770914170417508,14.0,0.027622725534141,4580277.80952381,3.052463648137672,1,-0.9875363518623281,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-03-31,UBL,PK0081901016,United Bank Limited,106.56,5.21,489671875,52179435000.0,489671875,52179435000.0,1465208.0,-0.07250413438941594,7.0,0.022643209937812454,991260.3968253968,6.387383556489688,1,1.177383556489688,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-03-31,UNITY,PK0068801015,Unity Foods Limited.,13.29,0.63,477620000,6347569800.0,477620000,6347569800.0,1748354.0,-0.410904255319149,25.0,0.02171908453197163,2394583.6507936507,0.907934591219333,1,0.27793459121933295,2023-09-30,12.0315,411.93,-1.5637255965292525,9.7114,6.34,0.00437101902635284,10.651,40.14,0.030502950530532758,32.3939,458.40999999999997,-1.5288516269723669,12.1909,12.2535,424.37,418.13,2.8319456847663105,-8.370953550320507,9.7729,9.6122,6.34,3.06,0.0034364197909635408,0.04535052476221724,10.7913,10.4194,40.05,39.88,-0.07324677856585282,0.6424483474976412,32.7551,32.2851,470.76,461.07,2.762135325991421,-7.6831546780606494,14.15112104439416,-0.003335118402679625
2023-09-30,APL,PK0082901015,Attock Petroleum Limited,291.42,0.8233774954839358,31104000,9064327680.0,31104000,9064327680.0,,,29.0,,,0.8342994897601982,1,0.010921994276262392,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,ATRL,PK0024501014,Attock Refinery Limited,254.54,0.986058837476688,42646500,10855240110.0,42646500,10855240110.0,,0.4950954478707783,24.0,0.027991506021244113,,1.099984486350037,1,0.113925648873349,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,AVN,PK0107501014,Avanceon Limited.,46.97,0.4816559698273347,112889355,5302413004.35,112889355,5302413004.35,,-0.26632302405498276,32.0,0.02441801021090667,,0.4084748172845855,1,-0.0731811525427492,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,BAFL,PK0078701015,Bank Alfalah Limited,38.47,2.204564131163864,630866048,24269416866.56,630866048,24269416866.56,,0.23380372033354702,19.0,0.0387407022956115,2323434.6415094337,2.491511676905633,1,0.28694754574176873,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,BAHL,PK0051601018,Bank Al-Habib Ltd.,45.03,2.95501046295539,722426520,32530866195.6,722426520,32530866195.6,,0.05952941176470583,17.0,0.02794888880387617,,4.116748841708342,1,1.1617383787529523,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,CHCC,PK0029801013,Cherat Cement Company Limited,129.18,1.367954449767329,116577023,15059419831.14,116577023,15059419831.14,,-0.2091827364554637,20.0,0.03227679204759837,382764.1509433962,1.188670274826053,1,-0.17928417494127613,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,DGKC,PK0052401012,D. G. Khan Cement Co. Ltd.,43.42,0.8640033447957438,219059559,9511566051.78,219059559,9511566051.78,,-0.011159189250739998,28.0,0.022995258941452976,,0.9558002856909869,1,0.09179694089524304,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,EFERT,PK0099701010,Engro Fertilizers Limited,75.92,4.143914199708582,600884719,45619167866.48,600884719,45619167866.48,,-0.10492808299929257,13.0,0.011844988709923404,,5.909777815671026,1,1.7658636159624441,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,ENGRO,PK0012101017,Engro Corporation Limited.,240.14,5.852885064595757,268313234,64432740012.76,268313234,64432740012.76,,-0.13237950718982583,5.0,0.014934574847305955,,6.461983003074791,1,0.6090979384790343,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,EPCL,PK0092201018,Engro Polymer & Chemicals Ltd.,39.31,0.8113975648453029,227230833,8932444045.23,227230833,8932444045.23,,-0.1596836254809747,30.0,0.018496759609190914,,0.6738769330551218,1,-0.13752063179018115,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,FCCL,PK0074501013,Fauji Cement Company Limited,11.31,0.8819917911881792,858496527,9709595720.37,858496527,9709595720.37,,-0.500882612533098,26.0,0.06879907327968329,6673226.415094339,1.038561121503895,1,0.15656933031571585,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,FFC,PK0053401011,Fauji Fertilizer Company Limited,92.84,5.901055028032493,699731036,64963029382.24,699731036,64963029382.24,,-0.07132139641892565,4.0,0.008806368020434139,,5.921792687025148,1,0.020737658992654673,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,HBL,PK0085101019,Habib Bank Limited,90.44,5.422791555054384,660083629,59697963406.76,660083629,59697963406.76,,0.23417030567685582,8.0,0.023121056427440608,,4.106963122335457,1,-1.3158284327189271,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,HUBC,PK0065001015,The Hub Power Company Limited,88.33,7.80592830499765,972865790,85933235230.7,972865790,85933235230.7,,0.308011254257367,1.0,0.017950350139466425,,7.908552191756582,1,0.10262388675893241,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,KAPCO,PK0083101011,Kot Addu Power Company.,26.68,1.105668874767021,456221621,12171992848.28,456221621,12171992848.28,,0.10751349107513497,23.0,0.02469126705948762,,0.8417509730799015,1,-0.26391790168711937,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,LUCK,PK0071501016,Lucky Cement Limited.,564.34,5.622592652714843,109681250,61897516625.0,109681250,61897516625.0,,0.40229599443395303,7.0,0.01626531474813246,,4.5074366476377,1,-1.115156005077143,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,MARI,PK0066301018,Mari Petroleum Company Ltd.,1560.1,3.781027156203945,26680500,41624248050.0,26680500,41624248050.0,,0.03092579131698936,14.0,0.013702604533001834,,4.537361638181078,1,0.7563344819771336,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,MCB,PK0055601014,MCB Bank Limited,129.35,4.873469074173954,414771002,53650629108.7,414771002,53650629108.7,,0.12478260869565205,9.0,0.022150742239664158,,5.651334093139118,1,0.7778650189651639,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,MEBL,PK0077401013,Meezan Bank Limited,114.61,4.657874573618581,447406080,51277210828.8,447406080,51277210828.8,,0.20388655462184868,10.0,0.021695676841221888,,6.412532409806057,1,1.7546578361874765,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,MLCF,PK0066201010,Maple Leaf Cement Factory Ltd.,29.94,1.313613312520895,483005804,14461193771.76,483005804,14461193771.76,,0.1663420335021426,21.0,0.03260521772560565,5486484.1698113205,1.151990688238554,1,-0.1616226242823411,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,MTL,PK0009801017,Millat Tractors Limited,418.09,3.277859104668701,86309203,36085014682.27,86309203,36085014682.27,,-0.22541499925892994,15.0,0.01629503788307097,,3.385496841102702,1,0.10763773643400087,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,NETSOL,PK0084201018,NetSol Technologies Limited,82.94,0.212528881529537,26951077,2235322326.38,26951077,2235322326.38,,0.13259593062952324,36.0,0.022198471304533715,,0.0,0,-0.212528881529537,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,NRL,PK0008201011,National Refinary Ltd.,194.07,0.4839928004736361,26230266,5090507722.62,26230266,5090507722.62,,0.30907251264755486,31.0,0.02957240484317566,,0.4714738351556594,1,-0.012518965317976694,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
2023-09-30,OGDC,PK0080201012,Oil & Gas Development Company Limited,96.46,5.652806570791406,645139260,62230133019.6,645139260,62230133019.6,,0.15714971209213036,6.0,0.025820977008155836,,5.26085413386521,1,-0.3919524369261964,2024-03-31,13.7907,469.23,0.027218504151107936,10.663,5.67,5.317403006621646e-05,11.2594,41.77,0.19165462855728066,35.7131,516.6700000000001,0.2189263067384548,13.4558,14.354,458.11,495.49,12.12425753892461,-9.818201007452785,11.1119,11.3567,1.25,6.73,0.015695535492126655,5.925965060527005e-05,11.4891,11.6045,41.45,44.29,0.47328425889276815,0.0,36.0568,37.3152,500.81,546.51,12.613237333309504,-9.81814174780218,14.467240312378374,0.000423725601909255
