date,idx_total_volume,idx_n_stocks,idx_ff_mcap_total,idx_log_return,idx_rolling_vol_30d,oil_price,oil_log_return,usdpkr,usdpkr_log_return,interest_rate,cpi_yoy,nav_akd,nav_return_akd,nav_vol_akd,nav_nbp,nav_return_nbp,nav_vol_nbp,nav_nti,nav_return_nti,nav_vol_nti
2021-10-01,37504167.0,30,1198458367829.38,-0.0029746378554387394,0.1452852421009913,79.28,-0.02466800053784818,163.47,-0.002565983812619195,7.25,9.0,13.6575,-0.0011269503285611944,0.10835169286385009,10.4626,0.0113616832328107,0.10892583917977793,11.0713,0.010788433627415519,0.10168061674492097
2021-10-04,48169199.0,30,1203621968403.47,0.004299280461011605,0.14252441287767553,81.26,-0.015871411173671888,163.45,0.0014081491291228427,7.25,9.0,13.7076,0.0036982128494771264,0.10799827514669905,10.4049,-5.766347597039107e-05,0.10554403895323067,11.014,-6.355345528655303e-05,0.09808756640547059
2021-10-05,66060003.0,30,1194034073705.95,-0.007997765847941617,0.13539788356204382,82.56,0.018088980149453468,163.9,0.0027493525795644303,7.25,9.0,13.5931,-0.008388112491986894,0.10933841039323433,10.4303,0.0024381827467960266,0.10607617435176607,11.0306,0.0015060380444742577,0.09837250198429837
2021-10-06,71354608.0,30,1188595325014.46,-0.004565341249261893,0.13458047120861807,81.08,-0.010672983606039436,163.76,-0.0008545443967500075,7.25,9.0,13.5046,-0.006531942907595682,0.10994777219811754,10.3293,-0.009730514741449318,0.10871127067108931,10.9309,-0.009079587908754693,0.10080831605368229
2021-10-07,59846991.0,30,1194081091189.29,0.004604717477039652,0.13672863857809003,81.95,-0.005354765137659916,163.92,0.0009765625776101702,7.25,9.0,13.5682,0.004698451360761723,0.10862154745568467,10.2918,-0.003637055379007713,0.10876492648677347,10.8895,-0.0037946187674828442,0.10092348376827197
2021-10-08,33234315.0,30,1192784820421.77,-0.0010861698503090657,0.13642933155165404,82.39,-0.015177357105334341,163.92,0.0009765625776101702,7.25,9.0,13.5354,-0.002420343866648102,0.10828001486371132,10.3246,0.003181935514853465,0.10910595645975156,10.9184,0.002650417226587211,0.10126947594472732
2021-10-11,43878795.0,30,1172689179121.33,-0.016991203260984643,0.142125242684884,83.65,0.0027533386640339313,164.0,-6.097375081911436e-05,7.25,9.0,13.3397,-0.014526983307313395,0.11429374749222088,10.3093,-5.819818423314322e-05,0.09836618620809254,10.9093,-5.4997433467010985e-05,0.09001802534488565
2021-10-12,101772092.0,30,1171834950414.75,-0.0007287011753205145,0.13978004619767243,83.42,0.0028811544540334522,164.19,0.0011578659997381108,7.25,9.0,13.3554,0.0011762459635026527,0.11460160504611748,10.2073,-0.009943249893108255,0.10107966207327446,10.8186,-0.008348761438423282,0.09196229067256054
2021-10-13,72211052.0,30,1148970660395.94,-0.019704390309407006,0.14593864684976157,83.18,-0.009809864528547879,164.08,-0.0006701800598112453,7.25,9.0,13.1566,-0.01499726358827398,0.11976787700363141,10.196,-0.0011076640695720991,0.10094846265489896,10.8219,0.00030498371346125697,0.09202084098144606
2021-10-14,81822399.0,30,1180412481524.62,0.026997474372429994,0.1720056165345741,84.0,-0.010186040930865196,164.18,0.0006092731559947901,7.25,9.0,13.4897,0.025002897422842917,0.1424554709564781,10.056,-0.013826015225922717,0.10570548765173307,10.6905,-0.012216362113803782,0.09596673121922107
2021-10-15,72093557.0,30,1191025886894.19,0.00895108755490257,0.17404627762726926,84.86,0.006265166187628579,164.18,0.0006092731559947901,7.25,9.0,13.6356,0.010757588452775597,0.14119721684906944,10.2884,0.02284757570033358,0.12838272047113294,10.9296,0.0221192083675499,0.11895007792556023
2021-10-18,55555174.0,30,1188070903140.52,-0.0024841236267610116,0.173296073494693,84.33,-0.008854316745486281,164.43,0.001521560806014698,7.25,9.0,13.577,-0.004270165719253466,0.1410632538946505,10.404,-4.805728429217069e-05,0.12858974933095146,11.0566,-5.4264757766434217e-05,0.12082353657689911
2021-10-20,62220087.0,30,1219548418443.85,0.02614973946894378,0.19296603616477945,85.82,0.014199616626969136,166.28,0.006516253297559136,7.25,9.0,13.8365,0.018932843415856875,0.1521983133305308,10.4061,-5.765682658431575e-05,0.1286175606359423,11.0712,-5.419319876680476e-05,0.1209900658343765
2021-10-21,100819873.0,30,1231974260998.98,0.010137331440137511,0.19604679408620196,84.61,-0.010814728656280845,165.81,-0.0028305598711553994,7.25,9.0,13.9355,0.007129513131700654,0.15378156922311273,10.5955,0.018037210016069238,0.14018038852643053,11.2754,0.0182762195482783,0.13318167944757925
2021-10-22,92547328.0,30,1222782545377.75,-0.00748893622085428,0.19525082795037144,85.53,-0.005363818830114794,165.81,-0.0028305598711553994,7.25,9.0,13.8626,-0.005244974809193295,0.1535842855936094,10.7176,0.011457867302155363,0.14202450557850016,11.4226,0.012970487590014367,0.13598252655295842
2021-11-01,90878035.0,30,1248048664988.08,0.020452226942499714,0.20180901700120288,84.71,-0.00011804284969153753,167.23,0.0019153654027053862,7.25,9.2,14.2717,0.016624599974829696,0.15801502768372203,10.6769,-4.682897590569737e-05,0.12480552193035659,11.3994,-5.263296403756633e-05,0.12036134556065918
2021-11-02,72887513.0,30,1255027715697.93,0.005576392992903195,0.20275445009490026,84.72,0.032754412685064696,167.63,0.0023890592501550844,7.25,9.2,14.3126,0.0028617127522592876,0.15666352196522795,10.8434,0.01547407074362345,0.13174244309359306,11.5661,0.014517683293709185,0.12636230472266322
2021-11-03,74057575.0,30,1250319785351.5,-0.003758309684417414,0.20107178534597256,81.99,0.017843333184778074,167.25,-0.002269470634848666,7.25,9.2,14.2877,-0.0017412409164402948,0.15499005031714827,10.8796,0.0033328760769060564,0.13178873423221102,11.6228,0.004890280521938607,0.12660141015375112
2021-11-04,72876840.0,30,1255304482546.28,0.003978811855138192,0.1920348904535542,80.54,-0.026949205609957148,167.66,0.002448420201373409,7.25,9.2,14.3428,0.0038490468574610233,0.14210840540499847,10.8119,-0.006242096657258714,0.13363273458629088,11.5876,-0.003033125408111996,0.1273721266281701
2021-11-08,49350109.0,30,1249221580118.3,-0.0048575373037639,0.1917615737877348,83.43,-0.01605170901050779,168.09,0.0004165303086017004,7.25,9.2,14.3108,-0.0037801954639521554,0.13986162550491874,10.8806,-4.595229233823891e-05,0.12858031374550763,11.6589,-6.861475391451998e-05,0.1221412469818959
2021-11-09,60959391.0,30,1230414263959.46,-0.015169708781319732,0.19457143329849846,84.78,0.025565841113108053,168.94,0.005044072054047735,7.25,9.2,14.0981,-0.014974460436063639,0.14763398894005356,10.8497,-0.0028439571314554887,0.12918230338004083,11.627,-0.00273985716297141,0.12282015844735865
2021-11-10,39554591.0,30,1237669999891.94,0.0058796670288753725,0.19538920296590473,82.64,-0.0027792900495680886,168.94,0.005044072054047735,7.25,9.2,14.1661,0.004811749931002986,0.14532829475604803,10.7138,-0.012604799714544099,0.13562443757388523,11.4849,-0.012296850592458247,0.12964105303643395
2021-11-11,34884119.0,30,1230275685553.81,-0.005992300809351426,0.19234227852749927,82.87,0.008482842917854694,169.12,0.0010648998225769855,7.25,9.2,14.0821,-0.0059472991264874426,0.1450614730276092,10.7788,0.006048611910374027,0.13199300023131455,11.5466,0.005357892243388534,0.12644318053738504
2021-11-12,44889865.0,30,1212588304175.83,-0.014481109502604391,0.19542346616525616,82.17,0.0014614544069966294,169.12,0.0010648998225769855,7.25,9.2,13.9034,-0.01277107279331829,0.1503451620804869,10.7123,-0.006188628059131988,0.13378031521732323,11.4786,-0.005906589102148015,0.1285044791796937
2021-11-15,28298813.0,30,1214184487296.05,0.001315478198873717,0.19223466505097161,82.05,-0.004620630789036383,168.19,5.945833458961435e-05,7.25,9.2,13.8984,-0.00032372587176132813,0.15007579193932868,10.5592,-4.735095105256494e-05,0.11408664791463195,11.3194,-6.183882154847179e-05,0.11088510601593887
2021-11-16,61193367.0,30,1238283312821.3,0.019653347708162114,0.20000266462300972,82.43,0.026428924396998826,168.72,0.0031462434311777415,7.25,9.2,14.1379,0.01708540898996632,0.14983569354938586,10.564,0.0004544766022779737,0.11407493782477789,11.3501,0.0027084866245549065,0.11099366683785326
2021-11-17,53484673.0,30,1228266893607.44,-0.00812184908972093,0.20082237195951588,80.28,-0.01188721278404648,168.52,-0.0011860990597033297,7.25,9.2,14.034,-0.007376177757421932,0.15224402060268422,10.7812,0.020351882104833956,0.12771837757193805,11.5496,0.017424249872181777,0.12084936591178355
2021-11-18,34472878.0,30,1224364370014.17,-0.003182318471273693,0.19873244077865504,81.24,0.029353259605185672,168.68,0.0009489917675432907,7.25,9.2,14.0085,-0.0018186685943518976,0.1443046641831065,10.6693,-0.010433417876721142,0.13207880772743286,11.4913,-0.0050605770103719925,0.12231647451878472
2021-11-19,64441340.0,30,1234131436607.76,0.007945604749280018,0.18868814875519024,78.89,-0.010215108689171104,168.68,0.0009489917675432907,7.25,9.2,14.1206,0.007970435844399328,0.12836905988150824,10.6176,-0.004857457089065007,0.13308807072188256,11.456,-0.0030766171048059628,0.12290653276718408
2021-11-22,66500136.0,30,1211978592433.86,-0.018113207976466733,0.1941114764974365,79.7,-0.0322230211883833,169.08,0.00029576173650286625,8.75,9.2,13.8974,-0.01589754191215877,0.13479297783970678,10.6776,-0.0001030140989752308,0.11620589752919849,11.5373,-6.067093387427565e-05,0.10449838157515311
2021-11-23,58602906.0,30,1189127637688.97,-0.01903426376437484,0.20187286469212037,82.31,0.0007292173390713128,169.6,0.0030707476592133783,8.75,9.2,13.6598,-0.017244559533807453,0.14383754553968822,10.5167,-0.0151836192916075,0.12443365009792504,11.3499,-0.016376331584912293,0.11550174326886185
2021-11-24,85571846.0,30,1171615333118.05,-0.0148365375006893,0.2056990900421514,82.25,0.0003648081757490211,169.97,0.002179227531457389,8.75,9.2,13.4844,-0.012923751027305985,0.13727358532105124,10.3594,-0.015070149789916906,0.13154044923707328,11.1619,-0.016702739957728075,0.1252920836180547
2021-11-25,55583202.0,30,1158975698757.94,-0.01084682650187161,0.20671676972548703,82.22,0.12278213160050898,170.48,0.002996036901101485,8.75,9.2,13.356,-0.009567739638311906,0.13735981379819343,10.2087,-0.014654022177201048,0.13742126158550877,11.0005,-0.01456546704738448,0.13154456505720027
2021-11-29,61452879.0,30,1200793935468.74,0.03544635419942336,0.23172358125989986,73.44,0.03986362129949614,170.48,-0.0010552853180770616,8.75,9.2,13.77,0.02659602059871952,0.1591353184105702,10.1294,-0.00010858888751477731,0.13519388297699034,10.9513,-6.391730928566773e-05,0.13049988472304322
2021-11-30,216788565.0,30,1192524228881.89,-0.006910689620631655,0.23228489233107605,70.57,0.024384455456131847,170.79,0.001816743840738573,8.75,11.5,13.6916,-0.0057098066390094265,0.15950978293114898,10.4332,0.029550942747068924,0.16283773535232307,11.2739,0.02903214897688867,0.1574390142677403
2021-12-01,53295838.0,30,1202529934464.54,0.008355354918926045,0.23352510934458084,68.87,-0.01154913948542063,170.8,5.854972336932009e-05,8.75,11.5,13.78,0.00643575948395841,0.15638794123947283,10.3353,-0.009427808954985885,0.16473388194712527,11.189,-0.007559166828166605,0.1588044819129716
2021-12-02,98664249.0,30,1142464710221.61,-0.05123966111302977,0.2732428689860959,69.67,-0.0030096762238281645,170.96,0.0009363296564226481,8.75,11.5,13.1431,-0.04732135950163684,0.206855246223841,10.4204,0.00820020301572517,0.15965122861122596,11.2687,0.007097818084700401,0.15404271054803956
2021-12-03,75813561.0,30,1143851866613.41,0.0012134422468554058,0.27330958987057513,69.88,-0.04477524624395017,170.96,0.0009363296564226481,8.75,11.5,13.1439,6.086658806601643e-05,0.2059094638909967,9.9678,-0.04440552566601132,0.2019062709741604,10.7545,-0.04670469927593394,0.20230339157626295
2021-12-06,44087050.0,30,1147902452003.57,0.0035349248173423458,0.2675851243013645,73.08,-0.03178290681539605,170.53,-0.001991799135359171,8.75,11.5,13.1571,0.0010418053831004446,0.19835325098997533,10.0332,-0.00010962999886387543,0.2023667752257366,10.8275,-7.388320915076334e-05,0.20308244550791585
2021-12-07,55539787.0,30,1163521825127.55,0.013515139586774569,0.25844835555088197,75.44,-0.005024471762986694,170.74,0.0012306972573374111,8.75,11.5,13.3266,0.012800501018728613,0.20282074852356433,10.0827,0.004921489956884591,0.2034444284528185,10.8854,0.005333247722779956,0.20423695398095246
2021-12-08,45317979.0,30,1166514844780.36,0.0025690765623249843,0.257082847150368,75.82,0.018637387169712156,171.04,0.0017555156945747437,8.75,11.5,13.3248,-0.0001350773319778079,0.20291805267847904,10.2086,0.012409418385815706,0.2079247486258834,11.0084,0.01123617591068522,0.2079008856241683
2021-12-09,69640153.0,30,1160202888844.7,-0.0054256443130266925,0.2574020767763576,74.42,-0.009761393280507093,171.13,0.0005260543126253305,8.75,11.5,13.227,-0.007366765514492984,0.20255567587165116,10.2427,0.003334754426466137,0.20850943333231842,11.0428,0.0031200141403214944,0.20839165693623057
2021-12-10,45872707.0,30,1156340271455.23,-0.0033348145938676362,0.24444460935580778,75.15,0.010164591995733515,171.13,0.0005260543126253305,8.75,11.5,13.1897,-0.0028239730767588905,0.20214727837136315,10.2328,-0.0009670094279957336,0.2060402962549331,11.0171,-0.0023300206825144043,0.2059833780138949
2021-12-13,33439974.0,30,1141198354923.9,-0.01318118058255882,0.24391289957598922,74.39,0.009318725007958963,171.18,-0.0001168292541779598,8.75,11.5,13.0338,-0.01185991150417072,0.20382243888416035,10.2166,-0.00010766211723069,0.20083712829194747,10.9738,-7.289825229670265e-05,0.20138829158000854
2021-12-14,43950811.0,30,1150920016250.65,0.008482737841066857,0.24549078052273507,73.7,-0.002439356135748222,172.78,0.009303474477274446,8.75,11.5,13.1429,0.008335705549172965,0.2032329996912208,10.0986,-0.01161704802930125,0.20309547848949444,10.8295,-0.013236721680087743,0.20443055283662015
2021-12-15,70113462.0,30,1179829514223.38,0.024808311902270105,0.24925150331223847,73.88,-0.01531258932270207,173.47,0.003985564842579415,9.75,11.5,13.4749,0.02494700675927007,0.21728190746742254,10.1485,0.004929110937505826,0.20391278085360304,10.8728,0.00399036576358685,0.2050108159752241
2021-12-16,69268763.0,30,1162367910845.8801,-0.014910721622953876,0.25099671690430597,75.02,0.02019726660630964,173.96,0.0028207139561200975,9.75,11.5,13.2846,-0.014223226004411274,0.2200052809930424,10.3436,0.01904205964607022,0.21226541006213442,11.0992,0.020608775989899273,0.214431775525938
2021-12-17,57788485.0,30,1168030019585.56,0.0048593588309748855,0.2518793250551789,73.52,0.027580347182172886,173.96,0.0028207139561200975,9.75,11.5,13.3348,0.0037716897834358296,0.21814694304907808,10.1984,-0.01413712572073426,0.20598121035851216,10.9107,-0.017129074542279746,0.21236543217519124
2021-12-20,59093256.0,30,1180804667922.44,0.01087754226688724,0.2541497526006678,71.52,-0.03381765553904938,174.43,0.0024682158155145237,9.75,11.5,13.4642,0.009687148958800887,0.2204900493706736,10.2267,-0.00010755579467224815,0.20348835225568848,10.9647,-8.207822059018202e-05,0.2115533057884512
2021-12-21,53116857.0,30,1174048482491.82,-0.005738110647977706,0.25424739577842265,73.98,-0.017552537457723016,175.26,0.0047470705976610465,9.75,11.5,13.4144,-0.0037055543803761175,0.21375472537679754,10.3505,0.01203288044522558,0.20719058026407428,11.0752,0.010027352744443966,0.21423635449132075
2021-12-22,35518221.0,30,1174189907818.83,0.00012045227415111098,0.25124533242046243,75.29,-0.020508146122573817,172.78,-0.014251476696966456,9.75,11.5,13.4134,-7.4549534472762e-05,0.21313165007936036,10.2993,-0.004958895962194244,0.20747743325741483,11.0167,-0.005296071115271815,0.21449665397898154
2021-12-23,54154862.0,30,1176720339126.87,0.002152725556871958,0.25051761148280255,76.85,0.009281719030253386,172.26,-0.0030141455697106313,9.75,11.5,13.441,0.0020555297990621857,0.2133781537350006,10.3178,0.0017946272720436025,0.2033293797134567,11.0303,0.0012337281013316587,0.20993529592010468
2021-12-24,40291437.0,30,1171766327447.18,-0.004218903260807028,0.25030518632730364,76.14,-0.03179794848080954,172.26,-0.0030141455697106313,9.75,11.5,13.3963,-0.0033311876631117563,0.21158184663511437,10.3587,0.003956187299130613,0.1990249732965633,11.0499,0.001775346704108714,0.20465291821744913
2021-12-27,28016114.0,30,1163596721848.44,-0.006996461579438715,0.24789282471275023,78.6,-0.004316370799540237,171.29,-0.00209949339380759,9.75,11.5,13.3333,-0.004676559548005578,0.20752479936336615,10.2996,-0.00010679456134589291,0.19057128839627133,11.0077,-8.175760690953022e-05,0.19653074992452174
2021-12-28,34415205.0,30,1167399127942.38,0.0032624763934575914,0.24814053383058682,78.94,-0.003666944742449552,171.29,-0.00209949339380759,9.75,11.5,13.3714,0.002853432231111739,0.20228361375992057,10.2208,-0.007680199931535881,0.1920557411449832,10.9393,-0.006233218340731626,0.19740525062367434
2021-12-29,49052051.0,30,1172804317282.62,0.004619426540106468,0.24082160468466987,79.23,-0.0011352886744445873,170.54,-0.0043881531959901,9.75,11.5,13.4338,0.0046558214614076205,0.19945789203888645,10.2594,0.0037694989019635182,0.1923135056026543,10.9636,0.0022188851677165506,0.19751355784310307
2021-12-30,58158766.0,30,1177048479906.27,0.0036122834960173626,0.24055072179852224,79.32,0.01960597492399394,169.97,-0.0033479224246433423,9.75,11.5,13.4786,0.0033293233886038127,0.19764669094581863,10.2968,0.0036388088525656915,0.17177942707904514,10.9826,0.0017315074816615706,0.17752552537319746
2021-12-31,79524681.0,30,1181774760078.78,0.004007325701393706,0.24099507465920636,77.78,-0.015310327130902175,169.97,-0.0033479224246433423,9.75,12.3,13.5314,0.003909668067841641,0.19763859112558296,10.3169,0.0019501599780954002,0.16975893226368455,11.0233,0.0036990122110087745,0.17683804668562153
2022-01-03,38819140.0,30,1191558442520.37,0.00824472337190171,0.241095038487177,78.98,-0.01283197881537818,170.01,0.00023530796037740854,9.75,12.3,13.6169,0.006328319072490929,0.1823461201903418,10.3369,-0.00010640922094295636,0.1024185521598635,11.0522,-8.14284357596252e-05,0.10712626189122024
2022-01-04,85749503.0,30,1205930431184.17,0.011989345167569044,0.23848406713886788,80.0,-0.009950330853168092,170.01,0.0,9.75,12.3,13.7667,0.01094096424945415,0.18448453222165,10.3934,0.005450971756228952,0.10316657056004203,11.1311,0.0071134892199166515,0.10870118908885307
2022-01-05,64737523.0,30,1206663814648.97,0.0006079625603483949,0.23167810668838987,80.8,-0.014620323081036562,170.51,0.0029366871804226437,9.75,12.3,13.7724,0.0004139568890337891,0.18353390381894594,10.4857,0.00884143485727471,0.10543708366914499,11.2358,0.009362116765257373,0.11135973343669295
2022-01-06,93263100.0,30,1199210030383.2,-0.006196341616109363,0.22803659944030055,81.99,0.0029314788307235186,171.63,0.006547050918486856,9.75,12.3,13.6762,-0.007009493663252166,0.11914269560458496,10.5143,0.0027238112078382124,0.10500351663142615,11.2478,0.0010674448166165399,0.11067940554279682
2022-01-07,53318853.0,30,1208514684894.05,0.007729040427202423,0.22615693378839272,81.75,0.01082288266963204,171.63,0.006547050918486856,9.75,12.3,13.7542,0.0056871361870593,0.11973822327498283,10.4499,-0.006143826387203682,0.10181548683383938,11.1928,-0.004901839534453637,0.10766793613369617
2022-01-10,82319222.0,30,1220665302994.52,0.010003968002704594,0.20378410124703472,80.87,-0.034634970470068194,174.19,0.00725976915153933,9.75,12.3,13.9146,0.011630769783875228,0.12325726907919983,10.4935,-0.00010482130359663579,0.10181717004791634,11.2686,-7.986476237834532e-05,0.10783525726767826
2022-01-11,59505883.0,30,1219238980919.57,-0.0011691624518456079,0.2026344005673114,83.72,-0.011283450076386871,175.29,0.006295087745085011,9.75,12.3,13.9119,-0.00019405962003660442,0.11891734721102602,10.6001,0.010107417180447194,0.10520060316626681,11.3989,0.01149676278399187,0.11207869381555566
2022-01-12,57595822.0,30,1220175701145.22,0.0007679877296607329,0.20134519626494218,84.67,0.0023649059147805326,174.89,-0.0022845403733554527,9.75,12.3,13.9223,0.0007472821553322276,0.1188437335892725,10.6082,0.0007638519253163412,0.10513499024875542,11.3793,-0.0017209441340718308,0.112351023679971
2022-01-13,31821233.0,30,1215511180436.81,-0.0038301527557455745,0.1296206683640115,84.47,-0.01864828567104831,173.76,-0.006482168115529261,9.75,12.3,13.8757,-0.0033527623320095917,0.11680438439527002,10.6149,0.0006313875185604399,0.09784561307641212,11.3819,0.0002284589574633539,0.10375510957518755
2022-01-14,43167984.0,30,1215321278870.82,-0.00015624406005370728,0.12975965587812444,86.06,-0.004868445920499229,173.76,-0.006482168115529261,9.75,12.3,13.8756,-7.206869588078999e-06,0.11616169799492884,10.5721,-0.004040218834190491,0.09869277858437049,11.337,-0.0039526613047314325,0.10475290557492113
2022-01-17,42950049.0,30,1211516410005.36,-0.0031356625129697726,0.13052104293554903,86.48,-0.011839899216786926,175.24,0.0032579835053962764,9.75,12.3,13.8299,-0.0032629518211979656,0.10995500854432856,10.5832,-0.0001039329161206262,0.07027000150411507,11.3563,-7.924802434428726e-05,0.0684846083187184
2022-01-18,57839557.0,30,1216718248272.74,0.004284467489177243,0.12598314603586766,87.51,-0.010571283441505727,174.77,-0.002685639167427984,9.75,12.3,13.7987,-0.002258530165299128,0.10891277239110961,10.5399,-0.00409978276385945,0.07181897045836518,11.3269,-0.0025922282978709395,0.06926355120295316
2022-01-19,60329536.0,30,1198120768093.25,-0.0154029711645633,0.13508488695154508,88.44,0.0006786562866516908,174.3,-0.002692871252294563,9.75,12.3,13.5999,-0.014511945053439784,0.09458350165622226,10.5312,-0.0008257756352900882,0.07194544202548668,11.3194,-0.0006623598799098339,0.06936853243545875
2022-01-20,50825160.0,30,1199071944461.09,0.0007935752622444696,0.13375378467264384,88.38,0.005559667126039969,175.04,0.004236566707640974,9.75,12.3,13.6003,2.941154844667483e-05,0.08398242405752114,10.3762,-0.014827557687927944,0.07794880559003281,11.1679,-0.013474476011530859,0.07608839686305922
2022-01-21,45426959.0,30,1204623964853.05,0.004619577912511427,0.13344925024863882,87.89,0.018604119488066506,175.04,0.004236566707640974,9.75,12.3,13.6524,0.003823479029290563,0.08399857256662953,10.35,-0.0025282023675777684,0.076893896161335,11.1463,-0.0019359875546948097,0.07455727804298802
2022-01-24,40340101.0,30,1203195331890.68,-0.0011866614176139758,0.12643278217595114,86.27,-0.022125049924258275,175.46,0.0027394150221195417,9.75,12.3,13.6255,-0.0019429939207738882,0.07995326426457401,10.3844,-0.00010592251296633927,0.07470891241557377,11.1938,-8.933117753372069e-05,0.0743736030799656
2022-01-25,50954668.0,30,1201140813856.1199,-0.0017090110617437792,0.12517029971418228,88.2,-0.01975816407836922,176.2,0.004208616801841187,9.75,12.3,13.6162,-0.0006827767988997551,0.07908069496912062,10.3887,0.0004139969538890379,0.07470156602055927,11.1892,-0.0004110262310469032,0.07440415438845116
2022-01-26,38113052.0,30,1203994709764.62,0.0023731695947149583,0.10381609249448454,89.96,0.006915811167142105,175.72,-0.002727894394500297,9.75,12.3,13.6341,0.0013137471935734102,0.07909575697115746,10.3747,-0.0013485269389031777,0.07484450523917315,11.1603,-0.0025861890519100063,0.0749388515288043
2022-01-27,49851532.0,30,1210089208441.46,0.00504912988193025,0.09336759987993191,89.34,-0.007693632196412846,175.48,-0.0013667428095656508,9.75,12.3,13.6701,0.0026369584796951825,0.07921017792694467,10.4168,0.004049737396335811,0.071710723027428,11.1967,0.0032562537158830453,0.07258498685339354
2022-01-28,48923473.0,30,1207621513646.33,-0.0020413489748911276,0.09325008851240849,90.03,-0.013021592071681496,175.48,-0.0013667428095656508,9.75,12.3,13.6669,-0.0002341149368705782,0.07839132066588314,10.4684,0.004941308198247923,0.07223457814553272,11.2401,0.0038686491949506394,0.07302625929251856
2022-01-31,57598511.0,30,1210215540194.69,0.002145742236455284,0.08862253429035523,91.21,0.02273203167439892,176.77,0.0019819367171710067,9.75,13.0,13.7543,0.006411236845615746,0.07841081199966461,10.4375,-3.8322618972527106e-05,0.07206570897192532,11.1918,-8.04127856762606e-05,0.07351682740135089
2022-02-01,57204547.0,30,1215908043299.25,0.004692682260400225,0.08705755155931827,89.16,-0.0034708650418364896,176.48,-0.0016418970425995036,9.75,13.0,13.8434,0.006457082262440436,0.07981948325725985,10.5079,0.006722265042224407,0.07439801916439269,11.2621,0.006261738914080217,0.07542017218710559
2022-02-02,54442001.0,30,1226455352064.02,0.008637022936228369,0.0896285108463526,89.47,-0.01816419416626253,176.78,0.001698466127609586,9.75,13.0,13.9749,0.009454278621731708,0.08280335765208124,10.5387,0.0029268406286128887,0.07468665885433172,11.2948,0.002899336602703585,0.07567212997113865
2022-02-03,58023453.0,30,1218699727076.47,-0.006343688433041859,0.09239121676099867,91.11,-0.023430945013005057,177.43,0.003670143302686213,9.75,13.0,13.8976,-0.005546700022132878,0.08489789333713711,10.6392,0.009491097269005402,0.0777990575859444,11.4004,0.009305999690969506,0.07752500900697533
2022-02-04,50893008.0,30,1219538716963.8,0.0006881934968203759,0.09098880209322573,93.27,0.006237920851030783,177.43,0.003670143302686213,9.75,13.0,13.9142,0.0011937380515652898,0.0844584995371733,10.5767,-0.005891824603234451,0.07623444986860099,11.3328,-0.005947266486967173,0.07549810888601974
2022-02-07,37585267.0,30,1216752627246.3901,-0.0022871574358744396,0.08822479235940274,92.69,0.020821594859421748,177.71,0.0006191776393253298,9.75,13.0,13.8934,-0.0014672461563753226,0.08314034569834025,10.6059,-1.8857250613402104e-05,0.07287471173794666,11.3419,-7.934863590631877e-05,0.07130624722070233
2022-02-08,47890183.0,30,1219232122366.72,0.002035723726933134,0.08808203220364004,90.78,-0.008446274092200159,177.89,0.00101237353978345,9.75,13.0,13.9251,0.0022790598861273112,0.077436417873921,10.6051,-7.543255861384743e-05,0.07287265483270665,11.3519,0.000881298032699566,0.07132661327514561
2022-02-09,56526779.0,30,1231769579780.26,0.010230565531278627,0.09128076535509595,91.55,0.0015303894547924262,177.88,-5.621609468263525e-05,9.75,13.0,14.0417,0.008338506772730991,0.08079850011949734,10.6329,0.0026179504546242163,0.07315200433313124,11.3625,0.0009333287050922233,0.07134722497381868
2022-02-10,44819568.0,30,1217541823044.85,-0.011617891258524426,0.09877902713197537,91.41,-0.03260983055158483,177.98,0.0005620187862204578,9.75,13.0,13.9225,-0.00852523740715221,0.08215441944623463,10.7335,0.0094167237708137,0.07238215455366923,11.4868,0.010880090521764606,0.07052212949399658
2022-02-11,38612825.0,30,1219591574143.48,0.0016821004416930094,0.09841917846047546,94.44,-0.021371020761563185,177.98,0.0005620187862204578,9.75,13.0,13.9633,0.0029262226017145536,0.08104963077153741,10.6426,-0.008504876747514517,0.07684349189040969,11.3745,-0.009824542198399086,0.07618014989163532
2022-02-14,35514328.0,30,1208517665843.12,-0.009121488356794242,0.10024060342874486,96.48,0.033730010376693,178.04,0.0003370597189374921,9.75,13.0,13.8326,-0.00936852517287905,0.07881660969259496,10.6618,-3.751641343539966e-05,0.07592173731303045,11.411,-8.763089871109095e-05,0.07569356175903631
2022-02-15,43179627.0,30,1209368180367.36,0.0007035192010014914,0.09412170253376767,93.28,-0.016269166327685526,178.04,0.0,9.75,13.0,13.8574,0.001791260861765231,0.07902701182003473,10.5562,-0.00995389498565205,0.08147308744055376,11.289,-0.010749002173132738,0.08203159229212287
2022-02-16,23904193.0,30,1208293134847.45,-0.0008893268746944006,0.09415081251024132,94.81,0.019598028462101236,178.05,5.616557613319272e-05,9.75,13.0,13.8433,-0.0010180249031786668,0.07902218018274713,10.5481,-0.0007676161159322167,0.08149687521353126,11.2606,-0.002518893019483915,0.08230446746618485
2022-02-17,27937300.0,30,1202229869742.68,-0.005030674157006231,0.09353795748149674,92.97,-0.006112291829973679,178.15,0.0005614823280582457,9.75,13.0,13.7705,-0.005272738171782202,0.07988125621690209,10.5491,9.479930993186537e-05,0.08061474650819712,11.2624,0.00015983661180409578,0.08201923125317002
