date,idx_total_volume,idx_n_stocks,idx_ff_mcap_total,idx_log_return,idx_rolling_vol_30d,oil_price,oil_log_return,usdpkr,usdpkr_log_return,interest_rate,cpi_yoy
2024-08-06,42868104.0,30,1706472597549.16,0.0020342527825447233,0.1394589122613137,76.48,-0.02390140263600122,278.3,-0.000215571444804182,19.5,11.1
2024-08-07,57467119.0,30,1702677604519.4,-0.0022263581082471863,0.13833821877135727,78.33,-0.010540449355217817,278.3,0.0,19.5,11.1
2024-08-08,84391951.0,30,1709191912739.67,0.00381861973513803,0.13823445581562724,79.16,-0.006296457019133192,278.39,0.00032333974306728464,19.5,11.1
2024-08-09,62417087.0,30,1725375706328.36,0.009424134367326434,0.13917070010660296,79.66,-0.03260352992952596,278.39,0.00032333974306728464,19.5,11.1
2024-08-12,46755209.0,30,1713313630237.15,-0.007015536666988052,0.14048054877310936,82.3,0.019756455822609004,278.37,0.0006108845438550614,19.5,11.1
2024-08-13,36947603.0,30,1710481526412.82,-0.001654365603483677,0.13953359209838653,80.69,0.011592526206832224,278.37,0.0006108845438550614,19.5,11.1
2024-08-15,30181202.0,30,1716249163812.82,0.003366265614569519,0.1395161225975,81.04,0.016924246664085138,278.61,0.0003948950886878892,19.5,11.1
2024-08-16,39938619.0,30,1711314915003.0,-0.0028791597209684903,0.1372983059825076,79.68,0.025678288972821626,278.61,0.0003948950886878892,19.5,11.1
2024-08-19,34560723.0,30,1704721575265.65,-0.0038602327250474196,0.13493000499564914,77.66,0.0059408672727906545,278.51,-0.00028720158158279083,19.5,11.1
2024-08-20,17942747.0,30,1698310396176.44,-0.003767926207048611,0.13515655685699426,77.2,0.015008438325428775,278.6,0.00032309598026582307,19.5,11.1
2024-08-21,37769403.0,30,1705582668716.61,0.00427292130874921,0.13588323699009222,76.05,-0.01526747213078842,278.51,-0.00032309598026591707,19.5,11.1
2024-08-22,49449754.0,30,1714683463126.82,0.005321700439459908,0.13660775835418557,77.22,-0.023042494147154355,278.62,0.0003948809126393121,19.5,11.1
2024-08-23,58384384.0,30,1712797814478.28,-0.001100311678493888,0.13659824573374485,79.02,-0.03004277049579541,278.62,0.0003948809126393121,19.5,11.1
2024-08-26,51991867.0,30,1708191822140.1401,-0.0026927851941104695,0.133157888403728,81.43,0.023358000695244255,278.4,-0.0003591309070741944,19.5,11.1
2024-08-27,39897915.0,30,1696904272620.89,-0.006629822213540315,0.13391130427742465,79.55,0.01137812527950904,278.38,-7.184166101004339e-05,19.5,11.1
2024-08-28,25976322.0,30,1696859238132.96,-2.653955574088026e-05,0.13389804939811267,78.65,-0.01626872377889051,278.34,-0.00014369880754721372,19.5,11.1
2024-08-29,29821455.0,30,1705314317677.05,0.004970408953131834,0.12188490169929324,79.94,0.01436335641934407,278.38,0.00014369880754723085,19.5,11.1
2024-08-30,46291762.0,30,1707886713255.3901,0.0015073217440588881,0.11682828040601316,78.8,0.016377029281322765,278.38,0.00014369880754723085,19.5,11.1
2024-09-02,37233491.0,30,1700213012344.48,-0.004503221441075806,0.11019261477757994,77.52,0.04985497236258162,278.5,0.0003591309070742865,19.5,9.6
2024-09-03,21117423.0,30,1700738439056.07,0.00030898807188437807,0.09703743822081566,73.75,0.014339610680455545,278.38,-0.00043097256808428594,19.5,9.6
2024-09-04,57856112.0,30,1713995165210.27,0.007764466743874605,0.09807875442454904,72.7,0.0001375610429297063,278.5,0.00043097256808435317,19.5,9.6
2024-09-05,38564751.0,30,1714936155020.1099,0.000548853123951433,0.09620081265965452,72.69,0.022679232903662912,278.4,-0.0003591309070741944,19.5,9.6
2024-09-06,23792766.0,30,1713690358255.41,-0.0007267031359067156,0.0892735101080938,71.06,-0.010916833401063166,278.4,-0.0003591309070741944,19.5,9.6
2024-09-09,22288868.0,30,1703312629200.02,-0.006074188990369393,0.09002049074357843,71.84,0.03758508048322457,278.61,0.00035898909058713197,19.5,9.6
2024-09-10,46918364.0,30,1718169926457.23,0.00868476772857786,0.08884772617681418,69.19,-0.02031543401753576,278.4,-0.0007540259957622367,19.5,9.6
2024-09-11,39431554.0,30,1700604807531.85,-0.010275771206006819,0.09338624527888406,70.61,-0.01907758799145743,278.11,-0.0010422095784435317,19.5,9.6
2024-09-12,74300300.0,30,1707164027811.62,0.0038495735461560555,0.0902871564442972,71.97,0.005014636500864537,278.17,0.00021571870364806473,19.5,9.6
2024-09-13,95618882.0,30,1715006460757.53,0.004583317342488271,0.09123524857662871,71.61,-0.015794177032753466,278.17,0.00021571870364806473,17.5,9.6
2024-09-16,38050927.0,30,1729436180096.23,0.008378600115119355,0.09198187260656544,72.75,-0.012973893143689021,278.13,-0.00014380729846827093,17.5,9.6
2024-09-18,56999512.0,30,1757002483578.1,0.01581377480583002,0.09143782835269597,73.65,-0.016562689260697216,278.41,0.0003951788235581319,17.5,9.6
2024-09-19,94848169.0,30,1779884460747.79,0.01293922976770219,0.0977145269148705,74.88,0.005221943981151625,278.5,0.0003232120119354956,17.5,9.6
2024-09-20,168339310.0,30,1796058924260.55,0.009046325445125543,0.09952043191407331,74.49,0.007952060234028757,278.5,0.0003232120119354956,17.5,9.6
2024-09-23,107724587.0,30,1792131125427.17,-0.0021892934029800895,0.09997314617374237,73.9,-0.017039387235221404,278.34,-0.00025145936369610404,17.5,9.6
2024-09-24,84288135.0,30,1786968986080.88,-0.0028846038193671795,0.0979242928520872,75.17,0.023011174797856332,278.5,0.0005746713756314134,17.5,9.6
2024-09-25,86034645.0,30,1802067841116.44,0.00841392542807557,0.09692355405595245,73.46,0.025645966424921417,278.66,0.0005743413181071145,17.5,9.6
2024-09-26,76098878.0,30,1785077294335.01,-0.009473089713313268,0.10179023949423142,71.6,-0.005293228684284886,278.74,0.0002870470059178316,17.5,9.6
2024-09-27,55182213.0,30,1780610031260.44,-0.0025056966603984846,0.102237771477473,71.98,0.002921741208904169,278.74,0.0002870470059178316,17.5,9.6
2024-09-30,63691038.0,30,1778237332395.05,-0.0013334088116122695,0.10179548062201008,71.77,-0.02463483829413992,278.5,-0.0005743413181070302,17.5,6.9
2024-10-01,103236597.0,30,1783010643186.15,0.002680697150157095,0.10068528887564802,73.56,-0.004611428218035768,278.63,0.00046667744461562305,17.5,6.9
2024-10-02,79648220.0,30,1787393991832.54,0.0024553804381869525,0.09946581692162323,73.9,-0.049112297986604124,278.69,0.00021531615672068456,17.5,6.9
2024-10-03,101313649.0,30,1808429350817.27,0.011700018016056224,0.10338461008369143,77.62,-0.005524521020680734,278.73,0.00014351835265566411,17.5,6.9
2024-10-04,105517674.0,30,1830912275495.43,0.01235564726264421,0.10731235669668279,78.05,-0.03623493654616952,278.73,0.00014351835265566411,17.5,6.9
2024-10-07,189285364.0,30,1864315973080.45,0.018079861515204142,0.11623513924368384,80.93,0.04744422739813786,278.55,-0.0005024765018505704,17.5,6.9
