Date,SYMBOL,company,price,IDX WT %,ff_shares,ff_mcap,ord_shares,ord_mcap,volume,log_return,rolling_vol_30d,ma_20,ma_50,ff_mcap_computed,ret_21d,wt_rank,vol_63d,turn_63d,next_weight,stay_next,weight_change_next,next_rebalance_date,NAV_AKD,AUM_AKD,FLOW_AKD,NAV_NBP,AUM_NBP,FLOW_NBP,NAV_NTI,AUM_NTI,FLOW_NTI,NAV_TOTAL,AUM_TOTAL,FLOW_TOTAL,NAV_AKD_lag1,NAV_AKD_lag2,AUM_AKD_lag1,AUM_AKD_lag2,FLOW_AKD_lag1,FLOW_AKD_lag2,NAV_NBP_lag1,NAV_NBP_lag2,AUM_NBP_lag1,AUM_NBP_lag2,FLOW_NBP_lag1,FLOW_NBP_lag2,NAV_NTI_lag1,NAV_NTI_lag2,AUM_NTI_lag1,AUM_NTI_lag2,FLOW_NTI_lag1,FLOW_NTI_lag2,NAV_TOTAL_lag1,NAV_TOTAL_lag2,AUM_TOTAL_lag1,AUM_TOTAL_lag2,FLOW_TOTAL_lag1,FLOW_TOTAL_lag2,aum_nav_ratio,flow_to_aum,year,inflation_annual,inflation_lag1,inflation_lag2,inflation_chg
2020-03-31,MTL,Millat Tractors Limited,543.26,1.39,22423100.0,12181573306.0,22423100.0,12181573306.0,18300.0,0.072316980107921,0.5384321671866099,581.249,655.3975999999999,12181573306.0,,20.0,0.025326598924816934,38361.11111111111,1.54,1,0.15000000000000013,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,NBP,National Bank of Pakistan,28.26,1.64,506929402.0,14325824900.52,506929402.0,14325824900.52,675000.0,0.0549129039143658,0.7129872359325462,30.4115,37.8726,14325824900.52,,18.0,0.03466819349547116,1582674.603174603,1.72,1,0.08000000000000007,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,NML,Nishat Mills Limited,58.73,1.06,158219932.0,9292256606.36,158219932.0,9292256606.36,7723400.0,0.0372951036610069,0.6558225929086497,83.20250000000001,97.909,9292256606.36,,24.0,0.034261794593154704,1029312.6984126985,1.36,1,0.30000000000000004,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,OGDC,Oil & Gas Development Company Limited,76.99,5.68,645139260.0,49669271627.4,645139260.0,49669271627.4,12716786.0,0.0260541053084131,0.6161670567436135,96.985,118.7228,49669271627.4,,6.0,0.029769862566235976,3724476.8253968256,5.69,1,0.010000000000000675,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,PAEL,Pak Elektron Limited,18.57,0.53,248840743.0,4620972597.51,248840743.0,4620972597.51,2427500.0,0.0502451801888004,0.7885940410861376,22.5725,24.0242,4620972597.51,,30.0,0.037732092364611565,4084301.587301587,0.7,1,0.16999999999999993,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,POL,Pakistan Oilfields Limited,262.21,3.89,129759049.0,34024120238.29,129759049.0,34024120238.29,296421.0,0.0285098121793695,0.6343232564818185,292.061,365.6621999999999,34024120238.29,,12.0,0.02906570895492908,411507.20634920633,4.66,1,0.77,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,PPL,Pakistan Petroleum Limited,71.81,5.47,666129798.0,47834780794.38,666129798.0,47834780794.38,4301000.0,0.0380349521650526,0.6522268181768434,89.4075,115.7312,47834780794.380005,,9.0,0.03242997213332637,3172826.111111111,5.22,1,-0.25,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,PSO,Pakistan State Oil Company Limited,121.5,2.93,211262985.0,25668452677.5,211262985.0,25668452677.5,1425063.0,0.0534181407020768,0.6530702840272983,143.2075,173.5186,25668452677.5,,13.0,0.033391954071502375,2374693.523809524,3.6,1,0.6699999999999999,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,SEARL,The Searle Company Limited,156.85,1.71,95591360.0,14993504816.0,95591360.0,14993504816.0,369900.0,0.0722999413607561,0.6720072845696207,171.709,176.42759999999998,14993504816.0,,17.0,0.033168635933171785,744347.619047619,2.09,1,0.3799999999999999,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,SNGP,Sui Northern Gas Pipelines Limited,36.9,1.2,285397499.0,10531167713.1,285397499.0,10531167713.1,1684500.0,0.063202467352247,0.6436761705376716,53.08050000000001,66.2202,10531167713.1,,22.0,0.03381298907849297,1657253.9682539683,1.5,1,0.30000000000000004,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,TRG,TRG Pakistan Limited,13.91,0.74,463582065.0,6448426524.15,463582065.0,6448426524.15,5283500.0,0.069969007606999,0.8061401570748999,18.6355,22.570000000000004,6448426524.15,,28.0,0.041016776653218234,8527769.841269841,2.06,1,1.32,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-03-31,UBL,United Bank Limited,100.81,5.64,489671875.0,49363821718.75,489671875.0,49363821718.75,3221544.0,0.072179316545003,0.6827432112912645,128.14100000000002,153.88660000000002,49363821718.75,,7.0,0.03184598231306869,1316836.9206349207,4.8,1,-0.8399999999999999,2020-09-30,,,,,,,8.7168,6.65,0.06055144425877401,8.7168,6.65,0.06055144425877401,,,,,,,,,,,,,,,,,,,,,,,,,0.7628946402349487,0.009105480339665264,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-09-30,ATRL,Attock Refinery Limited,170.53,0.59,42646500.0,7272507645.0,42646500.0,7272507645.0,1333500.0,-0.0214650311099909,0.5195286550421386,170.664,144.1424,7272507645.0,1.5678361692516187,31.0,0.0327350535766106,3345280.9523809524,0.85,1,0.26,2021-03-31,,,,,,,11.7573,56.46,-0.6543425739507498,11.7573,56.46,-0.6543425739507498,,,,,,,,,,,,,11.8799,11.6033,57.89,56.27,0.0029236143260007452,-0.3768875855666707,11.8799,11.6033,57.89,56.27,0.0029236143260007452,-0.3768875855666707,4.802122936388456,-0.011589489442981753,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-09-30,BAFL,Bank Alfalah Limited,34.78,2.11,710866048.0,24723921149.44,710866048.0,24723921149.44,611436.0,-0.0142737222124535,0.2840104165839757,35.4985,36.3642,24723921149.44,0.0933668657654827,15.0,0.01809356696626703,2765567.5714285714,1.78,1,-0.32999999999999985,2021-03-31,,,,,,,11.7573,56.46,-0.6543425739507498,11.7573,56.46,-0.6543425739507498,,,,,,,,,,,,,11.8799,11.6033,57.89,56.27,0.0029236143260007452,-0.3768875855666707,11.8799,11.6033,57.89,56.27,0.0029236143260007452,-0.3768875855666707,4.802122936388456,-0.011589489442981753,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
2020-09-30,BAHL,Bank AL-Habib Limited,64.57,3.97,722426520.0,46647080396.4,722426520.0,46647080396.4,973565.0,-0.0060217892150469,0.1908452915590458,64.916,63.9472,46647080396.4,0.19862632262855007,11.0,0.01349777547905832,633016.1746031746,3.66,1,-0.31000000000000005,2021-03-31,,,,,,,11.7573,56.46,-0.6543425739507498,11.7573,56.46,-0.6543425739507498,,,,,,,,,,,,,11.8799,11.6033,57.89,56.27,0.0029236143260007452,-0.3768875855666707,11.8799,11.6033,57.89,56.27,0.0029236143260007452,-0.3768875855666707,4.802122936388456,-0.011589489442981753,2020,9.74011619320125,10.5780305672025,5.07805725868917,-0.8379143740012509
